nFrame,time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
7614,341975,,,,,16,331296,348465,745
7615,342008,,,,,16,331296,348465,745
7616,342041,,,,,16,331296,348465,745
7617,342074,,,,,16,331296,348465,745
7618,342107,,,,,16,331296,348465,745
7619,342140,,,,,16,331296,348465,745
7620,342173,,,,,16,331296,348465,745
7621,342206,,,,,16,331296,348465,745
7622,342239,,,,,16,331296,348465,745
7623,342272,,,,,16,331296,348465,745
7624,342305,,,,,16,331296,348465,745
7625,342338,,,,,16,331296,348465,745
7626,342371,,,,,16,331296,348465,745
7627,342404,,,,,16,331296,348465,745
7628,342437,,,,,16,331296,348465,745
7629,342470,,,,,16,331296,348465,745
7630,342503,,,,,16,331296,348465,745
7631,342536,,,,,16,331296,348465,745
7632,342569,,,,,16,331296,348465,745
7633,342602,,,,,16,331296,348465,745
7634,342635,,,,,16,331296,348465,745
7635,342668,,,,,16,331296,348465,745
7636,342701,,,,,16,331296,348465,745
7637,342734,,,,,16,331296,348465,745
7638,342767,,,,,16,331296,348465,745
7639,342800,,,,,16,331296,348465,745
7640,342833,,,,,16,331296,348465,745
7641,342866,,,,,16,331296,348465,745
7642,342899,,,,,16,331296,348465,745
7643,342932,,,,,16,331296,348465,745
7644,342965,,,,,16,331296,348465,745
7645,342998,,,,,16,331296,348465,745
7646,343031,,,,,16,331296,348465,745
7647,343064,,,,,16,331296,348465,745
7648,343097,,,,,16,331296,348465,745
7649,343130,,,,,16,331296,348465,745
7650,343163,,,,,16,331296,348465,745
7651,343196,,,,,16,331296,348465,745
7652,343229,,,,,16,331296,348465,745
7653,343262,,,,,16,331296,348465,745
7654,343295,,,,,16,331296,348465,745
7655,343328,,,,,16,331296,348465,745
7656,343361,,,,,16,331296,348465,745
7657,343394,,,,,16,331296,348465,745
7658,343427,,,,,16,331296,348465,745
7659,343460,,,,,16,331296,348465,745
7660,343493,,,,,16,331296,348465,745
7661,343526,,,,,16,331296,348465,745
7662,343559,,,,,16,331296,348465,745
7663,343592,,,,,16,331296,348465,745
7664,343625,,,,,16,331296,348465,745
7665,343658,,,,,16,331296,348465,745
7666,343691,,,,,16,331296,348465,745
7667,343724,,,,,16,331296,348465,745
7668,343757,,,,,16,331296,348465,745
7669,343790,,,,,16,331296,348465,745
7670,343823,,,,,16,331296,348465,745
7671,343856,,,,,16,331296,348465,745
7672,343889,,,,,16,331296,348465,745
7673,343922,,,,,16,331296,348465,745
7674,343955,,,,,16,331296,348465,745
7675,343988,,,,,16,331296,348465,745
7676,344021,,,,,16,331296,348465,745
7677,344054,,,,,16,331296,348465,745
7678,344087,,,,,16,331296,348465,745
7679,344120,,,,,16,331296,348465,745
7680,344153,,,,,16,331296,348465,745
7681,344186,,,,,16,331296,348465,745
7682,344219,,,,,16,331296,348465,745
7683,344252,,,,,16,331296,348465,745
7684,344285,,,,,16,331296,348465,745
7685,344318,,,,,16,331296,348465,745
7686,344351,,,,,16,331296,348465,745
7687,344384,,,,,16,331296,348465,745
7688,344417,,,,,16,331296,348465,745
7689,344450,,,,,16,331296,348465,745
7690,344483,,,,,16,331296,348465,745
7691,344516,,,,,16,331296,348465,745
7692,344549,,,,,16,331296,348465,745
7693,344582,,,,,16,331296,348465,745
7694,344615,,,,,16,331296,348465,745
7695,344648,,,,,16,331296,348465,745
7696,344681,,,,,16,331296,348465,745
7697,344714,,,,,16,331296,348465,745
7698,344747,,,,,16,331296,348465,745
7699,344780,,,,,16,331296,348465,745
7700,344813,,,,,16,331296,348465,745
7701,344846,,,,,16,331296,348465,745
7702,344879,,,,,16,331296,348465,745
7703,344912,,,,,16,331296,348465,745
7704,344945,,,,,16,331296,348465,745
7705,344978,,,,,16,331296,348465,745
7706,345011,,,,,16,331296,348465,745
7707,345044,,,,,16,331296,348465,745
7708,345077,,,,,16,331296,348465,745
7709,345110,,,,,16,331296,348465,745
7710,345143,,,,,16,331296,348465,745
7711,345176,,,,,16,331296,348465,745
7712,345209,,,,,16,331296,348465,745
7713,345242,,,,,16,331296,348465,745
7714,345275,,,,,16,331296,348465,745
7715,345308,,,,,16,331296,348465,745
7716,345341,,,,,16,331296,348465,745
7717,345374,,,,,16,331296,348465,745
7718,345407,,,,,16,331296,348465,745
7719,345440,,,,,16,331296,348465,745
7720,345473,,,,,16,331296,348465,745
7721,345506,,,,,16,331296,348465,745
7722,345539,,,,,16,331296,348465,745
7723,345572,,,,,16,331296,348465,745
7724,345605,,,,,16,331296,348465,745
7725,345638,,,,,16,331296,348465,745
7726,345671,,,,,16,331296,348465,745
7727,345704,,,,,16,331296,348465,745
7728,345737,,,,,16,331296,348465,745
7729,345770,,,,,16,331296,348465,745
7730,345803,,,,,16,331296,348465,745
7731,345836,,,,,16,331296,348465,745
7732,345869,,,,,16,331296,348465,745
7733,345902,,,,,16,331296,348465,745
7734,345935,,,,,16,331296,348465,745
7735,345968,,,,,16,331296,348465,745
7736,346001,,,,,16,331296,348465,745
7737,346034,,,,,16,331296,348465,745
7738,346067,,,,,16,331296,348465,745
7739,346100,,,,,16,331296,348465,745
7740,346133,,,,,16,331296,348465,745
7741,346166,,,,,16,331296,348465,745
7742,346199,,,,,16,331296,348465,745
7743,346232,,,,,16,331296,348465,745
7744,346265,,,,,16,331296,348465,745
7745,346298,,,,,16,331296,348465,745
7746,346331,,,,,16,331296,348465,745
7747,346364,,,,,16,331296,348465,745
7748,346397,,,,,16,331296,348465,745
7749,346430,,,,,16,331296,348465,745
7750,346463,,,,,16,331296,348465,745
7751,346496,,,,,16,331296,348465,745
7752,346529,,,,,16,331296,348465,745
7753,346562,,,,,16,331296,348465,745
7754,346595,,,,,16,331296,348465,745
7755,346628,,,,,16,331296,348465,745
7756,346661,,,,,16,331296,348465,745
7757,346694,,,,,16,331296,348465,745
7758,346727,,,,,16,331296,348465,745
7759,346760,,,,,16,331296,348465,745
7760,346793,,,,,16,331296,348465,745
7761,346826,,,,,16,331296,348465,745
7762,346859,,,,,16,331296,348465,745
7763,346892,,,,,16,331296,348465,745
7764,346925,,,,,16,331296,348465,745
7765,346958,,,,,16,331296,348465,745
7766,346991,,,,,16,331296,348465,745
7767,347024,,,,,16,331296,348465,745
7768,347057,,,,,16,331296,348465,745
7769,347090,,,,,16,331296,348465,745
7770,347123,,,,,16,331296,348465,745
7771,347156,,,,,16,331296,348465,745
7772,347189,,,,,16,331296,348465,745
7773,347222,,,,,16,331296,348465,745
7774,347255,,,,,16,331296,348465,745
7775,347288,,,,,16,331296,348465,745
7776,347321,,,,,16,331296,348465,745
7777,347354,,,,,16,331296,348465,745
7778,347387,,,,,16,331296,348465,745
7779,347420,,,,,16,331296,348465,745
7780,347453,,,,,16,331296,348465,745
7781,347486,,,,,16,331296,348465,745
7782,347519,,,,,16,331296,348465,745
7783,347552,,,,,16,331296,348465,745
7784,347585,,,,,16,331296,348465,745
7785,347618,,,,,16,331296,348465,745
7786,347651,,,,,16,331296,348465,745
7787,347684,,,,,16,331296,348465,745
7788,347717,,,,,16,331296,348465,745
7789,347750,,,,,16,331296,348465,745
7790,347783,,,,,16,331296,348465,745
7791,347816,,,,,16,331296,348465,745
7792,347849,,,,,16,331296,348465,745
7793,347882,,,,,16,331296,348465,745
7794,347915,,,,,16,331296,348465,745
7795,347948,,,,,16,331296,348465,745
7796,347981,,,,,16,331296,348465,745
7797,348014,,,,,16,331296,348465,745
7798,348047,,,,,16,331296,348465,745
7799,348080,,,,,16,331296,348465,745
7800,348113,,,,,16,331296,348465,745
7801,348146,,,,,16,331296,348465,745
7802,348179,,,,,16,331296,348465,745
7803,348212,,,,,16,331296,348465,745
7804,348245,,,,,16,331296,348465,745
7805,348278,,,,,16,331296,348465,745
7806,348311,,,,,16,331296,348465,745
7807,348344,,,,,16,331296,348465,745
7808,348377,,,,,16,331296,348465,745
7809,348410,,,,,16,331296,348465,745
7810,348443,,,,,16,331296,348465,745
7811,348476,2131,348466,348499,middle,17,348466,367335,438
7812,348509,2132,348500,348533,middle,17,348466,367335,438
7813,348542,2133,348534,348567,middle,17,348466,367335,438
7814,348575,2134,348568,348601,middle,17,348466,367335,438
7815,348608,2135,348602,348635,middle,17,348466,367335,438
7816,348641,2136,348636,348669,middle,17,348466,367335,438
7817,348674,2137,348670,348703,left,17,348466,367335,438
7818,348707,2138,348704,348737,left,17,348466,367335,438
7819,348740,2139,348738,348771,left,17,348466,367335,438
7820,348773,2140,348772,348805,left,17,348466,367335,438
7821,348806,2141,348806,348839,middle,17,348466,367335,438
7822,348839,2141,348806,348839,middle,17,348466,367335,438
7823,348872,2142,348840,348873,middle,17,348466,367335,438
7824,348905,2143,348874,348907,middle,17,348466,367335,438
7825,348938,2144,348908,348941,middle,17,348466,367335,438
7826,348971,2145,348942,348975,middle,17,348466,367335,438
7827,349004,2146,348976,349009,middle,17,348466,367335,438
7828,349037,2147,349010,349043,middle,17,348466,367335,438
7829,349070,2148,349044,349077,middle,17,348466,367335,438
7830,349103,2149,349078,349111,left,17,348466,367335,438
7831,349136,2150,349112,349145,left,17,348466,367335,438
7832,349169,2151,349146,349179,left,17,348466,367335,438
7833,349202,2152,349180,349213,left,17,348466,367335,438
7834,349235,2153,349214,349247,left,17,348466,367335,438
7835,349268,2154,349248,349281,left,17,348466,367335,438
7836,349301,2155,349282,349315,left,17,348466,367335,438
7837,349334,2156,349316,349349,left,17,348466,367335,438
7838,349367,2157,349350,349383,left,17,348466,367335,438
7839,349400,2158,349384,349417,left,17,348466,367335,438
7840,349433,2159,349418,349451,left,17,348466,367335,438
7841,349466,2160,349452,349485,left,17,348466,367335,438
7842,349499,2161,349486,349519,left,17,348466,367335,438
7843,349532,2162,349520,349553,left,17,348466,367335,438
7844,349565,2163,349554,349587,left,17,348466,367335,438
7845,349598,2164,349588,349621,left,17,348466,367335,438
7846,349631,2165,349622,349655,left,17,348466,367335,438
7847,349664,2166,349656,349689,left,17,348466,367335,438
7848,349697,2167,349690,349723,left,17,348466,367335,438
7849,349730,2168,349724,349757,left,17,348466,367335,438
7850,349763,2169,349758,349791,,17,348466,367335,438
7851,349796,2170,349792,349825,left,17,348466,367335,438
7852,349829,2171,349826,349859,middle,17,348466,367335,438
7853,349862,2172,349860,349893,middle,17,348466,367335,438
7854,349895,2173,349894,349927,middle,17,348466,367335,438
7855,349928,2174,349928,349961,middle,17,348466,367335,438
7856,349961,2174,349928,349961,middle,17,348466,367335,438
7857,349994,2175,349962,349995,middle,17,348466,367335,438
7858,350027,2176,349996,350029,middle,17,348466,367335,438
7859,350060,2177,350030,350063,middle,17,348466,367335,438
7860,350093,2178,350064,350097,middle,17,348466,367335,438
7861,350126,2179,350098,350131,middle,17,348466,367335,438
7862,350159,2180,350132,350165,not looking,17,348466,367335,438
7863,350192,2181,350166,350199,not looking,17,348466,367335,438
7864,350225,2182,350200,350233,not looking,17,348466,367335,438
7865,350258,2183,350234,350267,not looking,17,348466,367335,438
7866,350291,2184,350268,350301,middle,17,348466,367335,438
7867,350324,2185,350302,350335,middle,17,348466,367335,438
7868,350357,2186,350336,350369,middle,17,348466,367335,438
7869,350390,2187,350370,350403,middle,17,348466,367335,438
7870,350423,2188,350404,350437,middle,17,348466,367335,438
7871,350456,2189,350438,350471,middle,17,348466,367335,438
7872,350489,2190,350472,350505,not looking,17,348466,367335,438
7873,350522,2191,350506,350539,not looking,17,348466,367335,438
7874,350555,2192,350540,350573,not looking,17,348466,367335,438
7875,350588,2193,350574,350607,inbetween,17,348466,367335,438
7876,350621,2194,350608,350641,middle,17,348466,367335,438
7877,350654,2195,350642,350675,middle,17,348466,367335,438
7878,350687,2196,350676,350709,middle,17,348466,367335,438
7879,350720,2197,350710,350743,middle,17,348466,367335,438
7880,350753,2198,350744,350777,middle,17,348466,367335,438
7881,350786,2199,350778,350811,middle,17,348466,367335,438
7882,350819,2200,350812,350845,left,17,348466,367335,438
7883,350852,2201,350846,350879,left,17,348466,367335,438
7884,350885,2202,350880,350913,left,17,348466,367335,438
7885,350918,2203,350914,350947,left,17,348466,367335,438
7886,350951,2204,350948,350981,left,17,348466,367335,438
7887,350984,2205,350982,351015,not looking,17,348466,367335,438
7888,351017,2206,351016,351049,not looking,17,348466,367335,438
7889,351050,2207,351050,351083,not looking,17,348466,367335,438
7890,351083,2207,351050,351083,not looking,17,348466,367335,438
7891,351116,2208,351084,351117,not looking,17,348466,367335,438
7892,351149,2209,351118,351151,not looking,17,348466,367335,438
7893,351182,2210,351152,351185,not looking,17,348466,367335,438
7894,351215,2211,351186,351219,right,17,348466,367335,438
7895,351248,2212,351220,351253,right,17,348466,367335,438
7896,351281,2213,351254,351287,right,17,348466,367335,438
7897,351314,2214,351288,351321,left,17,348466,367335,438
7898,351347,2215,351322,351355,left,17,348466,367335,438
7899,351380,2216,351356,351389,left,17,348466,367335,438
7900,351413,2217,351390,351423,left,17,348466,367335,438
7901,351446,2218,351424,351457,left,17,348466,367335,438
7902,351479,2219,351458,351491,left,17,348466,367335,438
7903,351512,2220,351492,351525,left,17,348466,367335,438
7904,351545,2221,351526,351559,middle,17,348466,367335,438
7905,351578,2222,351560,351593,not looking,17,348466,367335,438
7906,351611,2223,351594,351627,not looking,17,348466,367335,438
7907,351644,2224,351628,351661,not looking,17,348466,367335,438
7908,351677,2225,351662,351695,not looking,17,348466,367335,438
7909,351710,2226,351696,351729,not looking,17,348466,367335,438
7910,351743,2227,351730,351763,not looking,17,348466,367335,438
7911,351776,2228,351764,351797,not looking,17,348466,367335,438
7912,351809,2229,351798,351831,not looking,17,348466,367335,438
7913,351842,2230,351832,351865,not looking,17,348466,367335,438
7914,351875,2231,351866,351899,not looking,17,348466,367335,438
7915,351908,2232,351900,351933,not looking,17,348466,367335,438
7916,351941,2233,351934,351967,not looking,17,348466,367335,438
7917,351974,2234,351968,352001,not looking,17,348466,367335,438
7918,352007,2235,352002,352035,not looking,17,348466,367335,438
7919,352040,2236,352036,352069,not looking,17,348466,367335,438
7920,352073,2237,352070,352103,not looking,17,348466,367335,438
7921,352106,2238,352104,352137,not looking,17,348466,367335,438
7922,352139,2239,352138,352171,not looking,17,348466,367335,438
7923,352172,2240,352172,352205,not looking,17,348466,367335,438
7924,352205,2240,352172,352205,not looking,17,348466,367335,438
7925,352238,2241,352206,352239,not looking,17,348466,367335,438
7926,352271,2242,352240,352273,not looking,17,348466,367335,438
7927,352304,2243,352274,352307,not looking,17,348466,367335,438
7928,352337,2244,352308,352341,not looking,17,348466,367335,438
7929,352370,2245,352342,352375,not looking,17,348466,367335,438
7930,352403,2246,352376,352409,not looking,17,348466,367335,438
7931,352436,2247,352410,352443,not looking,17,348466,367335,438
7932,352469,2248,352444,352477,not looking,17,348466,367335,438
7933,352502,2249,352478,352511,not looking,17,348466,367335,438
7934,352535,2250,352512,352545,not looking,17,348466,367335,438
7935,352568,2251,352546,352579,not looking,17,348466,367335,438
7936,352601,2252,352580,352613,not looking,17,348466,367335,438
7937,352634,2253,352614,352647,not looking,17,348466,367335,438
7938,352667,2254,352648,352681,not looking,17,348466,367335,438
7939,352700,2255,352682,352715,not looking,17,348466,367335,438
7940,352733,2256,352716,352749,not looking,17,348466,367335,438
7941,352766,2257,352750,352783,not looking,17,348466,367335,438
7942,352799,2258,352784,352817,not looking,17,348466,367335,438
7943,352832,2259,352818,352851,not looking,17,348466,367335,438
7944,352865,2260,352852,352885,not looking,17,348466,367335,438
7945,352898,2261,352886,352919,not looking,17,348466,367335,438
