framenum,time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
6386,311005,,,,,,,,
6387,311038,,,,,,,,
6388,311071,,,,,,,,
6389,311104,,,,,,,,
6390,311137,,,,,,,,
6391,311170,,,,,,,,
6392,311203,,,,,,,,
6393,311236,,,,,,,,
6394,311269,,,,,,,,
6395,311302,,,,,,,,
6396,311335,,,,,,,,
6397,311368,,,,,,,,
6398,311401,,,,,,,,
6399,311434,,,,,,,,
6400,311467,,,,,,,,
6401,311500,,,,,,,,
6402,311533,,,,,,,,
6403,311566,,,,,,,,
6404,311599,,,,,,,,
6405,311632,,,,,,,,
6406,311665,,,,,,,,
6407,311698,,,,,,,,
6408,311731,,,,,,,,
6409,311764,,,,,,,,
6410,311797,,,,,,,,
6411,311830,,,,,,,,
6412,311863,,,,,,,,
6413,311896,,,,,,,,
6414,311929,,,,,,,,
6415,311962,,,,,,,,
6416,311995,,,,,,,,
6417,312028,,,,,,,,
6418,312061,,,,,,,,
6419,312094,,,,,,,,
6420,312127,,,,,,,,
6421,312160,,,,,,,,
6422,312193,,,,,,,,
6423,312226,,,,,,,,
6424,312259,,,,,,,,
6425,312292,,,,,,,,
6426,312325,,,,,,,,
6427,312358,,,,,,,,
6428,312391,,,,,,,,
6429,312424,,,,,,,,
6430,312457,,,,,,,,
6431,312490,,,,,,,,
6432,312523,,,,,,,,
6433,312556,,,,,,,,
6434,312589,,,,,,,,
6435,312622,,,,,,,,
6436,312655,,,,,,,,
6437,312688,,,,,,,,
6438,312721,,,,,,,,
6439,312754,,,,,,,,
6440,312787,,,,,,,,
6441,312820,,,,,,,,
6442,312853,,,,,,,,
6443,312886,,,,,,,,
6444,312919,,,,,,,,
6445,312952,,,,,,,,
6446,312985,,,,,,,,
6447,313018,,,,,,,,
6448,313051,,,,,,,,
6449,313084,,,,,,,,
6450,313117,,,,,,,,
6451,313150,,,,,,,,
6452,313183,,,,,,,,
6453,313216,,,,,,,,
6454,313249,,,,,12,313242,317832,745
6455,313282,,,,,12,313242,317832,745
6456,313315,,,,,12,313242,317832,745
6457,313348,,,,,12,313242,317832,745
6458,313381,,,,,12,313242,317832,745
6459,313414,,,,,12,313242,317832,745
6460,313447,,,,,12,313242,317832,745
6461,313480,,,,,12,313242,317832,745
6462,313513,,,,,12,313242,317832,745
6463,313546,,,,,12,313242,317832,745
6464,313579,,,,,12,313242,317832,745
6465,313612,1399,313582,313615,r,12,313242,317832,745
6466,313645,1400,313616,313649,n,12,313242,317832,745
6467,313678,1401,313650,313683,n,12,313242,317832,745
6468,313711,1402,313684,313717,n,12,313242,317832,745
6469,313744,1403,313718,313751,r,12,313242,317832,745
6470,313777,1404,313752,313785,n,12,313242,317832,745
6471,313810,1405,313786,313819,r,12,313242,317832,745
6472,313843,1406,313820,313853,r,12,313242,317832,745
6473,313876,1407,313854,313887,m,12,313242,317832,745
6474,313909,1408,313888,313921,m,12,313242,317832,745
6475,313942,1409,313922,313955,m,12,313242,317832,745
6476,313975,1410,313956,313989,m,12,313242,317832,745
6477,314008,1411,313990,314023,m,12,313242,317832,745
6478,314041,1412,314024,314057,m,12,313242,317832,745
6479,314074,1413,314058,314091,m,12,313242,317832,745
6480,314107,1414,314092,314125,m,12,313242,317832,745
6481,314140,1415,314126,314159,m,12,313242,317832,745
6482,314173,1416,314160,314193,m,12,313242,317832,745
6483,314206,1417,314194,314227,m,12,313242,317832,745
6484,314239,1418,314228,314261,m,12,313242,317832,745
6485,314272,1419,314262,314295,m,12,313242,317832,745
6486,314305,1420,314296,314329,m,12,313242,317832,745
6487,314338,1421,314330,314363,m,12,313242,317832,745
6488,314371,1422,314364,314397,m,12,313242,317832,745
6489,314404,1423,314398,314431,m,12,313242,317832,745
6490,314437,1424,314432,314465,m,12,313242,317832,745
6491,314470,1425,314466,314499,r,12,313242,317832,745
6492,314503,1426,314500,314533,r,12,313242,317832,745
6493,314536,1427,314534,314567,r,12,313242,317832,745
6494,314569,1428,314568,314601,r,12,313242,317832,745
6495,314602,1429,314602,314635,r,12,313242,317832,745
6496,314635,1429,314602,314635,r,12,313242,317832,745
6497,314668,1430,314636,314669,r,12,313242,317832,745
6498,314701,1431,314670,314703,r,12,313242,317832,745
6499,314734,1432,314704,314737,r,12,313242,317832,745
6500,314767,1433,314738,314771,m,12,313242,317832,745
6501,314800,1434,314772,314805,m,12,313242,317832,745
6502,314833,1435,314806,314839,m,12,313242,317832,745
6503,314866,1436,314840,314873,m,12,313242,317832,745
6504,314899,1437,314874,314907,m,12,313242,317832,745
6505,314932,1438,314908,314941,m,12,313242,317832,745
6506,314965,1439,314942,314975,m,12,313242,317832,745
6507,314998,1440,314976,315009,m,12,313242,317832,745
6508,315031,1441,315010,315043,m,12,313242,317832,745
6509,315064,1442,315044,315077,m,12,313242,317832,745
6510,315097,1443,315078,315111,m,12,313242,317832,745
6511,315130,1444,315112,315145,m,12,313242,317832,745
6512,315163,1445,315146,315179,i,12,313242,317832,745
6513,315196,1446,315180,315213,r,12,313242,317832,745
6514,315229,1447,315214,315247,r,12,313242,317832,745
6515,315262,1448,315248,315281,r,12,313242,317832,745
6516,315295,1449,315282,315315,r,12,313242,317832,745
6517,315328,1450,315316,315349,r,12,313242,317832,745
6518,315361,1451,315350,315383,r,12,313242,317832,745
6519,315394,1452,315384,315417,r,12,313242,317832,745
6520,315427,1453,315418,315451,r,12,313242,317832,745
6521,315460,1454,315452,315485,r,12,313242,317832,745
6522,315493,1455,315486,315519,r,12,313242,317832,745
6523,315526,1456,315520,315553,r,12,313242,317832,745
6524,315559,1457,315554,315587,i,12,313242,317832,745
6525,315592,1458,315588,315621,m,12,313242,317832,745
6526,315625,1459,315622,315655,m,12,313242,317832,745
6527,315658,1460,315656,315689,m,12,313242,317832,745
6528,315691,1461,315690,315723,m,12,313242,317832,745
6529,315724,1462,315724,315757,m,12,313242,317832,745
6530,315757,1462,315724,315757,m,12,313242,317832,745
6531,315790,1463,315758,315791,m,12,313242,317832,745
6532,315823,1464,315792,315825,m,12,313242,317832,745
6533,315856,1465,315826,315859,m,12,313242,317832,745
6534,315889,1466,315860,315893,m,12,313242,317832,745
6535,315922,1467,315894,315927,m,12,313242,317832,745
6536,315955,1468,315928,315961,m,12,313242,317832,745
6537,315988,1469,315962,315995,i,12,313242,317832,745
6538,316021,1470,315996,316029,i,12,313242,317832,745
6539,316054,1471,316030,316063,i,12,313242,317832,745
6540,316087,1472,316064,316097,i,12,313242,317832,745
6541,316120,1473,316098,316131,i,12,313242,317832,745
6542,316153,1474,316132,316165,i,12,313242,317832,745
6543,316186,1475,316166,316199,i,12,313242,317832,745
6544,316219,1476,316200,316233,i,12,313242,317832,745
6545,316252,1477,316234,316267,i,12,313242,317832,745
6546,316285,1478,316268,316301,i,12,313242,317832,745
6547,316318,1479,316302,316335,l,12,313242,317832,745
6548,316351,1480,316336,316369,l,12,313242,317832,745
6549,316384,1481,316370,316403,l,12,313242,317832,745
6550,316417,1482,316404,316437,l,12,313242,317832,745
6551,316450,1483,316438,316471,l,12,313242,317832,745
6552,316483,1484,316472,316505,l,12,313242,317832,745
6553,316516,1485,316506,316539,l,12,313242,317832,745
6554,316549,1486,316540,316573,l,12,313242,317832,745
6555,316582,1487,316574,316607,l,12,313242,317832,745
6556,316615,1488,316608,316641,l,12,313242,317832,745
6557,316648,1489,316642,316675,l,12,313242,317832,745
6558,316681,1490,316676,316709,i,12,313242,317832,745
6559,316714,1491,316710,316743,r,12,313242,317832,745
6560,316747,1492,316744,316777,r,12,313242,317832,745
6561,316780,1493,316778,316811,r,12,313242,317832,745
6562,316813,1494,316812,316845,r,12,313242,317832,745
6563,316846,1495,316846,316879,r,12,313242,317832,745
6564,316879,1495,316846,316879,r,12,313242,317832,745
6565,316912,1496,316880,316913,r,12,313242,317832,745
6566,316945,1497,316914,316947,r,12,313242,317832,745
6567,316978,1498,316948,316981,r,12,313242,317832,745
6568,317011,1499,316982,317015,r,12,313242,317832,745
6569,317044,1500,317016,317049,r,12,313242,317832,745
6570,317077,1501,317050,317083,r,12,313242,317832,745
6571,317110,1502,317084,317117,r,12,313242,317832,745
6572,317143,1503,317118,317151,r,12,313242,317832,745
6573,317176,1504,317152,317185,r,12,313242,317832,745
6574,317209,1505,317186,317219,m,12,313242,317832,745
6575,317242,1506,317220,317253,m,12,313242,317832,745
6576,317275,1507,317254,317287,m,12,313242,317832,745
6577,317308,1508,317288,317321,m,12,313242,317832,745
6578,317341,1509,317322,317355,m,12,313242,317832,745
6579,317374,1510,317356,317389,m,12,313242,317832,745
6580,317407,1511,317390,317423,i,12,313242,317832,745
6581,317440,1512,317424,317457,i,12,313242,317832,745
6582,317473,1513,317458,317491,i,12,313242,317832,745
6583,317506,1514,317492,317525,i,12,313242,317832,745
6584,317539,1515,317526,317559,i,12,313242,317832,745
6585,317572,1516,317560,317593,i,12,313242,317832,745
6586,317605,1517,317594,317627,i,12,313242,317832,745
6587,317638,1518,317628,317661,i,12,313242,317832,745
6588,317671,1519,317662,317695,i,12,313242,317832,745
6589,317704,1520,317696,317729,l,12,313242,317832,745
6590,317737,1521,317730,317763,l,12,313242,317832,745
6591,317770,1522,317764,317798,l,12,313242,317832,745
6592,317803,,,,,12,313242,317832,745
6593,317836,,,,,,,,
6594,317869,,,,,,,,
6595,317902,,,,,,,,
6596,317935,,,,,,,,
6597,317968,,,,,,,,
6598,318001,,,,,,,,
6599,318034,,,,,,,,
6600,318067,,,,,,,,
6601,318100,,,,,,,,
6602,318133,,,,,,,,
6603,318166,,,,,,,,
6604,318199,,,,,,,,
6605,318232,,,,,,,,
6606,318265,,,,,,,,
6607,318298,,,,,,,,
6608,318331,,,,,,,,
6609,318364,,,,,,,,
6610,318397,,,,,,,,
6611,318430,,,,,,,,
6612,318463,,,,,,,,
6613,318496,,,,,,,,
6614,318529,,,,,,,,
6615,318562,,,,,,,,
6616,318595,,,,,,,,
6617,318628,,,,,,,,
6618,318661,,,,,,,,
6619,318694,,,,,,,,
6620,318727,,,,,,,,
6621,318760,,,,,,,,
6622,318793,,,,,,,,
6623,318826,,,,,,,,
6624,318859,,,,,,,,
6625,318892,,,,,,,,
6626,318925,,,,,,,,
6627,318958,,,,,,,,
6628,318991,,,,,,,,
6629,319024,,,,,,,,
6630,319057,,,,,,,,
6631,319090,,,,,,,,
6632,319123,,,,,,,,
6633,319156,,,,,,,,
6634,319189,,,,,,,,
6635,319222,,,,,,,,
6636,319255,,,,,,,,
6637,319288,,,,,,,,
6638,319321,,,,,,,,
6639,319354,,,,,,,,
6640,319387,,,,,,,,
6641,319420,,,,,,,,
6642,319453,,,,,,,,
6643,319486,,,,,,,,
6644,319519,,,,,,,,
6645,319552,,,,,,,,
6646,319585,,,,,,,,
6647,319618,,,,,,,,
6648,319651,,,,,,,,
6649,319684,,,,,,,,
6650,319717,,,,,,,,
6651,319750,,,,,,,,
6652,319783,,,,,,,,
6653,319816,,,,,,,,
6654,319849,,,,,,,,
6655,319882,,,,,,,,
6656,319915,,,,,,,,
6657,319948,,,,,,,,
6658,319981,,,,,,,,
6659,320014,,,,,,,,
6660,320047,,,,,,,,
6661,320080,,,,,,,,
6662,320113,,,,,,,,
6663,320146,,,,,,,,
6664,320179,,,,,,,,
6665,320212,,,,,,,,
6666,320245,,,,,,,,
6667,320278,,,,,,,,
6668,320311,,,,,,,,
6669,320344,,,,,,,,
6670,320377,,,,,,,,
6671,320410,,,,,,,,
6672,320443,,,,,,,,
6673,320476,,,,,,,,
6674,320509,,,,,,,,
6675,320542,,,,,,,,
6676,320575,,,,,,,,
6677,320608,,,,,,,,
6678,320641,,,,,,,,
6679,320674,,,,,,,,
6680,320707,,,,,,,,
6681,320740,,,,,,,,
6682,320773,,,,,,,,
6683,320806,,,,,,,,
6684,320839,,,,,,,,
6685,320872,,,,,,,,
6686,320905,,,,,,,,
6687,320938,,,,,,,,
6688,320971,,,,,,,,
6689,321004,,,,,,,,
6690,321037,,,,,,,,
6691,321070,,,,,,,,
6692,321103,,,,,,,,
6693,321136,,,,,,,,
6694,321169,,,,,,,,
6695,321202,,,,,,,,
6696,321235,,,,,,,,
6697,321268,,,,,,,,
6698,321301,,,,,,,,
6699,321334,,,,,,,,
6700,321367,,,,,,,,
6701,321400,,,,,,,,
6702,321433,,,,,,,,
6703,321466,,,,,,,,
6704,321499,,,,,,,,
6705,321532,,,,,,,,
6706,321565,,,,,,,,
6707,321598,,,,,,,,
6708,321631,,,,,,,,
6709,321664,,,,,,,,
6710,321697,,,,,,,,
6711,321730,,,,,,,,
6712,321763,,,,,,,,
6713,321796,,,,,,,,
6714,321829,,,,,,,,
6715,321862,,,,,,,,
6716,321895,,,,,,,,
6717,321928,,,,,,,,
6718,321961,,,,,,,,
6719,321994,,,,,,,,
6720,322027,,,,,,,,
6721,322060,,,,,,,,
6722,322093,,,,,,,,
6723,322126,,,,,,,,
6724,322159,,,,,,,,
6725,322192,,,,,,,,
6726,322225,,,,,,,,
6727,322258,,,,,,,,
6728,322291,,,,,,,,
6729,322324,,,,,,,,
6730,322357,,,,,,,,
6731,322390,,,,,,,,
6732,322423,,,,,,,,
6733,322456,,,,,,,,
6734,322489,,,,,,,,
6735,322522,,,,,,,,
6736,322555,,,,,,,,
6737,322588,,,,,,,,
6738,322621,,,,,,,,
6739,322654,,,,,,,,
6740,322687,,,,,,,,
6741,322720,,,,,,,,
6742,322753,,,,,,,,
6743,322786,,,,,,,,
6744,322819,,,,,,,,
6745,322852,,,,,,,,
6746,322885,,,,,,,,
6747,322918,,,,,,,,
6748,322951,,,,,,,,
6749,322984,,,,,,,,
6750,323017,,,,,,,,
6751,323050,,,,,,,,
6752,323083,,,,,,,,
6753,323116,,,,,,,,
6754,323149,,,,,,,,
6755,323182,,,,,,,,
6756,323215,,,,,,,,
6757,323248,,,,,,,,
6758,323281,,,,,,,,
6759,323314,,,,,,,,
6760,323347,,,,,,,,
6761,323380,,,,,,,,
6762,323413,,,,,,,,
6763,323446,,,,,,,,
6764,323479,,,,,,,,
6765,323512,,,,,,,,
6766,323545,,,,,,,,
6767,323578,,,,,,,,
6768,323611,,,,,,,,
6769,323644,,,,,,,,
6770,323677,,,,,,,,
6771,323710,,,,,,,,
6772,323743,,,,,,,,
6773,323776,,,,,,,,
6774,323809,,,,,,,,
6775,323842,,,,,,,,
6776,323875,,,,,,,,
6777,323908,,,,,,,,
6778,323941,,,,,,,,
6779,323974,,,,,,,,
6780,324007,,,,,,,,
6781,324040,,,,,,,,
6782,324073,,,,,,,,
6783,324106,,,,,,,,
6784,324139,,,,,,,,
6785,324172,,,,,,,,
6786,324205,,,,,,,,
6787,324238,,,,,,,,
6788,324271,,,,,,,,
6789,324304,,,,,,,,
6790,324337,,,,,,,,
6791,324370,,,,,,,,
6792,324403,,,,,,,,
6793,324436,,,,,,,,
6794,324469,,,,,,,,
6795,324502,,,,,,,,
6796,324535,,,,,,,,
6797,324568,,,,,,,,
6798,324601,,,,,,,,
6799,324634,,,,,,,,
6800,324667,,,,,,,,
6801,324700,,,,,,,,
6802,324733,,,,,,,,
6803,324766,,,,,,,,
6804,324799,,,,,,,,
6805,324832,,,,,,,,
6806,324865,,,,,,,,
6807,324898,,,,,,,,
6808,324931,,,,,,,,
6809,324964,,,,,,,,
6810,324997,,,,,,,,
6811,325030,,,,,,,,
6812,325063,,,,,,,,
6813,325096,,,,,,,,
6814,325129,,,,,,,,
6815,325162,,,,,,,,
6816,325195,,,,,,,,
6817,325228,,,,,,,,
6818,325261,,,,,,,,
6819,325294,,,,,,,,
6820,325327,,,,,,,,
6821,325360,,,,,,,,
6822,325393,,,,,,,,
6823,325426,,,,,,,,
6824,325459,,,,,,,,
6825,325492,,,,,,,,
6826,325525,,,,,,,,
6827,325558,,,,,,,,
6828,325591,,,,,,,,
6829,325624,,,,,,,,
6830,325657,,,,,,,,
6831,325690,,,,,,,,
6832,325723,,,,,,,,
6833,325756,,,,,,,,
6834,325789,,,,,,,,
6835,325822,,,,,,,,
6836,325855,,,,,,,,
6837,325888,,,,,,,,
6838,325921,,,,,,,,
6839,325954,,,,,,,,
6840,325987,,,,,,,,
6841,326020,,,,,,,,
6842,326053,,,,,,,,
6843,326086,,,,,,,,
6844,326119,,,,,,,,
6845,326152,,,,,,,,
6846,326185,,,,,,,,
6847,326218,,,,,,,,
6848,326251,,,,,,,,
6849,326284,,,,,,,,
6850,326317,,,,,,,,
6851,326350,,,,,,,,
6852,326383,,,,,,,,
6853,326416,,,,,,,,
6854,326449,,,,,,,,
6855,326482,,,,,,,,
6856,326515,,,,,,,,
6857,326548,,,,,,,,
6858,326581,,,,,,,,
6859,326614,,,,,,,,
6860,326647,,,,,,,,
6861,326680,,,,,,,,
6862,326713,,,,,,,,
6863,326746,,,,,,,,
6864,326779,,,,,,,,
6865,326812,,,,,,,,
6866,326845,,,,,,,,
6867,326878,,,,,,,,
6868,326911,,,,,,,,
6869,326944,,,,,,,,
6870,326977,,,,,,,,
6871,327010,,,,,,,,
6872,327043,,,,,,,,
6873,327076,,,,,,,,
6874,327109,,,,,,,,
6875,327142,,,,,,,,
6876,327175,,,,,,,,
6877,327208,,,,,,,,
6878,327241,,,,,,,,
6879,327274,,,,,,,,
6880,327307,,,,,,,,
6881,327340,,,,,,,,
6882,327373,,,,,,,,
6883,327406,,,,,,,,
6884,327439,,,,,,,,
6885,327472,,,,,,,,
6886,327505,,,,,,,,
6887,327538,,,,,,,,
6888,327571,,,,,,,,
6889,327604,,,,,,,,
6890,327637,,,,,,,,
6891,327670,,,,,,,,
6892,327703,,,,,,,,
6893,327736,,,,,,,,
6894,327769,,,,,,,,
6895,327802,,,,,,,,
6896,327835,,,,,,,,
6897,327868,,,,,,,,
6898,327901,,,,,,,,
6899,327934,,,,,,,,
6900,327967,,,,,,,,
6901,328000,,,,,,,,
6902,328033,,,,,,,,
6903,328066,,,,,,,,
6904,328099,,,,,,,,
6905,328132,,,,,,,,
6906,328165,,,,,,,,
6907,328198,,,,,,,,
6908,328231,,,,,,,,
6909,328264,,,,,,,,
6910,328297,,,,,,,,
6911,328330,,,,,,,,
6912,328363,,,,,,,,
6913,328396,,,,,,,,
6914,328429,,,,,,,,
6915,328462,,,,,,,,
6916,328495,,,,,,,,
6917,328528,,,,,,,,
6918,328561,,,,,,,,
6919,328594,,,,,,,,
6920,328627,,,,,,,,
6921,328660,,,,,,,,
6922,328693,,,,,,,,
6923,328726,,,,,,,,
6924,328759,,,,,,,,
6925,328792,,,,,,,,
6926,328825,,,,,,,,
6927,328858,,,,,,,,
6928,328891,,,,,,,,
6929,328924,,,,,,,,
6930,328957,,,,,,,,
6931,328990,,,,,,,,
6932,329023,,,,,,,,
6933,329056,,,,,,,,
6934,329089,,,,,,,,
6935,329122,,,,,,,,
6936,329155,,,,,,,,
6937,329188,,,,,,,,
6938,329221,,,,,,,,
6939,329254,,,,,,,,
6940,329287,,,,,,,,
6941,329320,,,,,,,,
6942,329353,,,,,,,,
6943,329386,,,,,,,,
6944,329419,,,,,,,,
6945,329452,,,,,,,,
6946,329485,,,,,,,,
6947,329518,,,,,,,,
6948,329551,,,,,,,,
6949,329584,,,,,,,,
6950,329617,,,,,,,,
6951,329650,,,,,,,,
6952,329683,,,,,,,,
6953,329716,,,,,,,,
6954,329749,,,,,,,,
6955,329782,,,,,,,,
6956,329815,,,,,,,,
6957,329848,,,,,,,,
6958,329881,,,,,,,,
6959,329914,,,,,,,,
6960,329947,,,,,,,,
6961,329980,,,,,,,,
6962,330013,,,,,,,,
6963,330046,,,,,,,,
6964,330079,,,,,,,,
6965,330112,,,,,,,,
6966,330145,,,,,,,,
6967,330178,,,,,,,,
6968,330211,,,,,,,,
6969,330244,,,,,,,,
6970,330277,,,,,,,,
6971,330310,,,,,,,,
6972,330343,,,,,,,,
6973,330376,,,,,,,,
6974,330409,,,,,,,,
6975,330442,,,,,,,,
6976,330475,,,,,,,,
6977,330508,,,,,,,,
6978,330541,,,,,,,,
6979,330574,,,,,,,,
6980,330607,,,,,,,,
6981,330640,,,,,,,,
6982,330673,,,,,,,,
6983,330706,,,,,,,,
6984,330739,,,,,,,,
6985,330772,,,,,,,,
6986,330805,,,,,,,,
6987,330838,,,,,,,,
6988,330871,,,,,,,,
6989,330904,,,,,,,,
6990,330937,,,,,,,,
6991,330970,,,,,,,,
6992,331003,,,,,,,,
6993,331036,,,,,,,,
6994,331069,,,,,,,,
6995,331102,,,,,,,,
6996,331135,,,,,,,,
6997,331168,,,,,,,,
6998,331201,,,,,,,,
6999,331234,,,,,,,,
7000,331267,,,,,,,,
7001,331300,,,,,,,,
7002,331333,,,,,,,,
7003,331366,,,,,,,,
7004,331399,,,,,,,,
7005,331432,,,,,,,,
7006,331465,,,,,,,,
7007,331498,,,,,,,,
7008,331531,,,,,,,,
7009,331564,,,,,,,,
7010,331597,,,,,,,,
7011,331630,,,,,,,,
7012,331663,,,,,,,,
7013,331696,,,,,,,,
7014,331729,,,,,,,,
7015,331762,,,,,,,,
7016,331795,,,,,,,,
7017,331828,,,,,,,,
7018,331861,,,,,,,,
7019,331894,,,,,,,,
7020,331927,,,,,,,,
7021,331960,,,,,,,,
7022,331993,,,,,,,,
7023,332026,,,,,,,,
7024,332059,,,,,,,,
7025,332092,,,,,,,,
7026,332125,,,,,,,,
7027,332158,,,,,,,,
7028,332191,,,,,,,,
7029,332224,,,,,,,,
7030,332257,,,,,,,,
7031,332290,,,,,,,,
7032,332323,,,,,,,,
7033,332356,,,,,,,,
7034,332389,,,,,,,,
7035,332422,,,,,,,,
7036,332455,,,,,,,,
7037,332488,,,,,,,,
7038,332521,,,,,,,,
7039,332554,,,,,,,,
7040,332587,,,,,,,,
7041,332620,,,,,,,,
7042,332653,,,,,,,,
7043,332686,,,,,,,,
7044,332719,,,,,,,,
7045,332752,,,,,,,,
7046,332785,,,,,,,,
7047,332818,,,,,,,,
7048,332851,,,,,,,,
7049,332884,,,,,,,,
7050,332917,,,,,,,,
7051,332950,,,,,,,,
7052,332983,,,,,,,,
7053,333016,,,,,,,,
7054,333049,,,,,,,,
7055,333082,,,,,,,,
7056,333115,,,,,,,,
7057,333148,,,,,,,,
7058,333181,,,,,,,,
7059,333214,,,,,,,,
7060,333247,,,,,,,,
7061,333280,,,,,,,,
7062,333313,,,,,,,,
7063,333346,,,,,,,,
7064,333379,,,,,,,,
7065,333412,,,,,,,,
7066,333445,,,,,,,,
7067,333478,,,,,,,,
7068,333511,,,,,,,,
7069,333544,,,,,,,,
7070,333577,,,,,,,,
7071,333610,,,,,,,,
7072,333643,,,,,,,,
7073,333676,,,,,,,,
7074,333709,,,,,,,,
7075,333742,,,,,,,,
7076,333775,,,,,,,,
7077,333808,,,,,,,,
7078,333841,,,,,,,,
7079,333874,,,,,,,,
7080,333907,,,,,,,,
7081,333940,,,,,,,,
7082,333973,,,,,,,,
7083,334006,,,,,,,,
7084,334039,,,,,,,,
7085,334072,,,,,,,,
7086,334105,,,,,,,,
7087,334138,,,,,,,,
7088,334171,,,,,,,,
7089,334204,,,,,,,,
7090,334237,,,,,,,,
7091,334270,,,,,,,,
7092,334303,,,,,,,,
7093,334336,,,,,,,,
7094,334369,,,,,,,,
7095,334402,,,,,,,,
7096,334435,,,,,,,,
7097,334468,,,,,,,,
7098,334501,,,,,,,,
7099,334534,,,,,,,,
7100,334567,,,,,,,,
7101,334600,,,,,,,,
7102,334633,,,,,,,,
7103,334666,,,,,,,,
7104,334699,,,,,,,,
7105,334732,,,,,,,,
7106,334765,,,,,,,,
7107,334798,,,,,,,,
7108,334831,,,,,,,,
7109,334864,,,,,,,,
7110,334897,,,,,,,,
7111,334930,,,,,,,,
7112,334963,,,,,,,,
7113,334996,,,,,,,,
7114,335029,,,,,,,,
7115,335062,,,,,,,,
7116,335095,,,,,,,,
7117,335128,,,,,,,,
7118,335161,,,,,,,,
7119,335194,,,,,,,,
7120,335227,,,,,,,,
7121,335260,,,,,,,,
7122,335293,,,,,,,,
7123,335326,,,,,,,,
7124,335359,,,,,,,,
7125,335392,,,,,,,,
7126,335425,,,,,,,,
7127,335458,,,,,,,,
7128,335491,,,,,,,,
7129,335524,,,,,,,,
7130,335557,,,,,,,,
7131,335590,,,,,,,,
7132,335623,,,,,,,,
7133,335656,,,,,,,,
7134,335689,,,,,,,,
7135,335722,,,,,,,,
7136,335755,,,,,,,,
7137,335788,,,,,,,,
7138,335821,,,,,,,,
7139,335854,,,,,,,,
7140,335887,,,,,,,,
7141,335920,,,,,,,,
7142,335953,,,,,,,,
7143,335986,,,,,,,,
7144,336019,,,,,,,,
7145,336052,,,,,,,,
7146,336085,,,,,,,,
7147,336118,,,,,,,,
7148,336151,,,,,,,,
7149,336184,,,,,,,,
7150,336217,,,,,,,,
7151,336250,,,,,,,,
7152,336283,,,,,,,,
7153,336316,,,,,,,,
7154,336349,,,,,,,,
7155,336382,,,,,,,,
7156,336415,,,,,,,,
7157,336448,,,,,,,,
7158,336481,,,,,,,,
7159,336514,,,,,,,,
7160,336547,,,,,,,,
7161,336580,,,,,,,,
7162,336613,,,,,,,,
7163,336646,,,,,,,,
7164,336679,,,,,,,,
7165,336712,,,,,13,336702,341258,36
7166,336745,1523,336736,336769,r,13,336702,341258,36
7167,336778,1524,336770,336803,r,13,336702,341258,36
7168,336811,1525,336804,336837,r,13,336702,341258,36
7169,336844,1526,336838,336871,r,13,336702,341258,36
7170,336877,1527,336872,336905,r,13,336702,341258,36
7171,336910,1528,336906,336939,r,13,336702,341258,36
7172,336943,1529,336940,336973,r,13,336702,341258,36
7173,336976,1530,336974,337007,r,13,336702,341258,36
7174,337009,1531,337008,337041,r,13,336702,341258,36
7175,337042,1532,337042,337075,r,13,336702,341258,36
7176,337075,1532,337042,337075,r,13,336702,341258,36
7177,337108,1533,337076,337109,r,13,336702,341258,36
7178,337141,1534,337110,337143,r,13,336702,341258,36
7179,337174,1535,337144,337177,r,13,336702,341258,36
7180,337207,1536,337178,337211,r,13,336702,341258,36
7181,337240,1537,337212,337245,r,13,336702,341258,36
