"","X","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration","word_onset","word_offset","word","Adjusted_Word_Onset","Adjusted_Word_Offset","Label_Position","Individual_Gaze_Durations","Adjusted_Gaze_Start","Adjusted_Gaze_End"
"1072",1072,265467,1039,265438,265471,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,3706,3739
"1073",1073,265500,1040,265472,265505,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,3740,3773
"1074",1074,265533,1041,265506,265539,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,3774,3807
"1075",1075,265566,1042,265540,265573,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,3808,3841
"1076",1076,265599,1043,265574,265607,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,3842,3875
"1077",1077,265632,1044,265608,265641,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,3876,3909
"1078",1078,265665,1045,265642,265675,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,3910,3943
"1079",1079,265698,1046,265676,265709,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,3944,3977
"1080",1080,265731,1047,265710,265743,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,3978,4011
"1081",1081,265764,1048,265744,265777,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4012,4045
"1082",1082,265797,1049,265778,265811,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4046,4079
"1083",1083,265830,1050,265812,265845,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4080,4113
"1084",1084,265863,1051,265846,265879,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4114,4147
"1085",1085,265896,1052,265880,265913,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4148,4181
"1086",1086,265929,1053,265914,265947,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4182,4215
"1087",1087,265962,1054,265948,265981,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4216,4249
"1088",1088,265995,1055,265982,266015,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4250,4283
"1089",1089,266028,1056,266016,266049,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4284,4317
"1090",1090,266061,1057,266050,266083,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4318,4351
"1091",1091,266094,1058,266084,266117,"not looking",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4352,4385
"1092",1092,266127,1059,266118,266151,"left",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4386,4419
"1093",1093,266160,1060,266152,266185,"left",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4420,4453
"1094",1094,266193,1061,266186,266219,"left",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4454,4487
"1095",1095,266226,1062,266220,266253,"left",8,261732,266254,941,4522,NA,NA,NA,NA,NA,NA,33,4488,4521
"1096",1096,286818,1063,286790,286823,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,0,33
"1097",1097,286851,1064,286824,286857,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,34,67
"1098",1098,286884,1065,286858,286891,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,68,101
"1099",1099,286917,1066,286892,286925,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,102,135
"1100",1100,286950,1067,286926,286959,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,136,169
"1101",1101,286983,1068,286960,286993,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,170,203
"1102",1102,287016,1069,286994,287027,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,204,237
"1103",1103,287049,1070,287028,287061,"middle",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,238,271
"1104",1104,287082,1071,287062,287095,"middle",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,272,305
"1105",1105,287115,1072,287096,287129,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,306,339
"1106",1106,287148,1073,287130,287163,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,340,373
"1107",1107,287181,1074,287164,287197,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,374,407
"1108",1108,287214,1075,287198,287231,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,408,441
"1109",1109,287247,1076,287232,287265,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,442,475
"1110",1110,287280,1077,287266,287299,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,476,509
"1111",1111,287313,1078,287300,287333,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,510,543
"1112",1112,287346,1079,287334,287367,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,544,577
"1113",1113,287379,1080,287368,287401,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,578,611
"1114",1114,287412,1081,287402,287435,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,612,645
"1115",1115,287445,1082,287436,287469,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,646,679
"1116",1116,287478,1083,287470,287503,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,680,713
"1117",1117,287511,1084,287504,287537,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,714,747
"1118",1118,287544,1085,287538,287571,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,748,781
"1119",1119,287577,1086,287572,287605,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,782,815
"1120",1120,287610,1087,287606,287639,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,816,849
"1121",1121,287643,1088,287640,287673,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,850,883
"1122",1122,287676,1089,287674,287707,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,884,917
"1123",1123,287709,1090,287708,287741,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,918,951
"1124",1124,287742,1091,287742,287775,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,952,985
"1125",1125,287775,1091,287742,287775,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,952,985
"1126",1126,287808,1092,287776,287809,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,986,1019
"1127",1127,287841,1093,287810,287843,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,1020,1053
"1128",1128,287874,1094,287844,287877,"not looking",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,1054,1087
"1129",1129,287907,1095,287878,287911,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,1088,1121
"1130",1130,287940,1096,287912,287945,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,1122,1155
"1131",1131,287973,1097,287946,287979,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,1156,1189
"1132",1132,288006,1098,287980,288013,"left",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,1190,1223
"1133",1133,288039,1099,288014,288047,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,1224,1257
"1134",1134,288072,1100,288048,288081,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,1258,1291
"1135",1135,288105,1101,288082,288115,"middle",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,1292,1325
"1136",1136,288138,1102,288116,288149,"middle",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,1326,1359
"1137",1137,288171,1103,288150,288183,"inbetween",9,286790,291278,596,4488,288165,288551,"five",1375,1761,1568,33,1360,1393
"1138",1138,288204,1104,288184,288217,"inbetween",9,286790,291278,596,4488,288165,288551,"five",1375,1761,1568,33,1394,1427
"1139",1139,288237,1105,288218,288251,"left",9,286790,291278,596,4488,288165,288551,"five",1375,1761,1568,33,1428,1461
"1140",1140,288270,1106,288252,288285,"left",9,286790,291278,596,4488,288165,288551,"five",1375,1761,1568,33,1462,1495
"1141",1141,288303,1107,288286,288319,"inbetween",9,286790,291278,596,4488,288165,288551,"five",1375,1761,1568,33,1496,1529
"1142",1142,288336,1108,288320,288353,"inbetween",9,286790,291278,596,4488,288165,288551,"five",1375,1761,1568,33,1530,1563
"1143",1143,288369,1109,288354,288387,"inbetween",9,286790,291278,596,4488,288165,288551,"five",1375,1761,1568,33,1564,1597
"1144",1144,288402,1110,288388,288421,"inbetween",9,286790,291278,596,4488,288165,288551,"five",1375,1761,1568,33,1598,1631
"1145",1145,288435,1111,288422,288455,"inbetween",9,286790,291278,596,4488,288165,288551,"five",1375,1761,1568,33,1632,1665
"1146",1146,288468,1112,288456,288489,"middle",9,286790,291278,596,4488,288165,288551,"five",1375,1761,1568,33,1666,1699
"1147",1147,288501,1113,288490,288523,"middle",9,286790,291278,596,4488,288165,288551,"five",1375,1761,1568,33,1700,1733
"1148",1148,288534,1114,288524,288557,"middle",9,286790,291278,596,4488,288165,288551,"five",1375,1761,1568,33,1734,1767
"1149",1149,288567,1115,288558,288591,"middle",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,1768,1801
"1150",1150,288600,1116,288592,288625,"middle",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,1802,1835
"1151",1151,288633,1117,288626,288659,"middle",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,1836,1869
"1152",1152,288666,1118,288660,288693,"middle",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,1870,1903
"1153",1153,288699,1119,288694,288727,"middle",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,1904,1937
"1154",1154,288732,1120,288728,288761,"middle",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,1938,1971
"1155",1155,288765,1121,288762,288795,"middle",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,1972,2005
"1156",1156,288798,1122,288796,288829,"middle",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,2006,2039
"1157",1157,288831,1123,288830,288863,"inbetween",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,2040,2073
"1158",1158,288864,1124,288864,288897,"right",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,2074,2107
"1159",1159,288897,1124,288864,288897,"right",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,2074,2107
"1160",1160,288930,1125,288898,288931,"right",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,2108,2141
"1161",1161,288963,1126,288932,288965,"right",9,286790,291278,596,4488,288551,288983,"hundred",1761,2193,1977,33,2142,2175
"1162",1162,288996,1127,288966,288999,"right",9,286790,291278,596,4488,288983,289167,"and",2193,2377,2285,33,2176,2209
"1163",1163,289029,1128,289000,289033,"right",9,286790,291278,596,4488,288983,289167,"and",2193,2377,2285,33,2210,2243
"1164",1164,289062,1129,289034,289067,"right",9,286790,291278,596,4488,288983,289167,"and",2193,2377,2285,33,2244,2277
"1165",1165,289095,1130,289068,289101,"right",9,286790,291278,596,4488,288983,289167,"and",2193,2377,2285,33,2278,2311
"1166",1166,289128,1131,289102,289135,"not looking",9,286790,291278,596,4488,288983,289167,"and",2193,2377,2285,33,2312,2345
"1167",1167,289161,1132,289136,289169,"not looking",9,286790,291278,596,4488,288983,289167,"and",2193,2377,2285,33,2346,2379
"1168",1168,289194,1133,289170,289203,"not looking",9,286790,291278,596,4488,289167,289540,"ninety",2377,2750,2563.5,33,2380,2413
"1169",1169,289227,1134,289204,289237,"not looking",9,286790,291278,596,4488,289167,289540,"ninety",2377,2750,2563.5,33,2414,2447
"1170",1170,289260,1135,289238,289271,"not looking",9,286790,291278,596,4488,289167,289540,"ninety",2377,2750,2563.5,33,2448,2481
"1171",1171,289293,1136,289272,289305,"not looking",9,286790,291278,596,4488,289167,289540,"ninety",2377,2750,2563.5,33,2482,2515
"1172",1172,289326,1137,289306,289339,"not looking",9,286790,291278,596,4488,289167,289540,"ninety",2377,2750,2563.5,33,2516,2549
"1173",1173,289359,1138,289340,289373,"not looking",9,286790,291278,596,4488,289167,289540,"ninety",2377,2750,2563.5,33,2550,2583
"1174",1174,289392,1139,289374,289407,"right",9,286790,291278,596,4488,289167,289540,"ninety",2377,2750,2563.5,33,2584,2617
"1175",1175,289425,1140,289408,289441,"right",9,286790,291278,596,4488,289167,289540,"ninety",2377,2750,2563.5,33,2618,2651
"1176",1176,289458,1141,289442,289475,"right",9,286790,291278,596,4488,289167,289540,"ninety",2377,2750,2563.5,33,2652,2685
"1177",1177,289491,1142,289476,289509,"right",9,286790,291278,596,4488,289167,289540,"ninety",2377,2750,2563.5,33,2686,2719
"1178",1178,289524,1143,289510,289543,"not looking",9,286790,291278,596,4488,289167,289540,"ninety",2377,2750,2563.5,33,2720,2753
"1179",1179,289557,1144,289544,289577,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,2754,2787
"1180",1180,289590,1145,289578,289611,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,2788,2821
"1181",1181,289623,1146,289612,289645,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,2822,2855
"1182",1182,289656,1147,289646,289679,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,2856,2889
"1183",1183,289689,1148,289680,289713,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,2890,2923
"1184",1184,289722,1149,289714,289747,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,2924,2957
"1185",1185,289755,1150,289748,289781,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,2958,2991
"1186",1186,289788,1151,289782,289815,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,2992,3025
"1187",1187,289821,1152,289816,289849,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3026,3059
"1188",1188,289854,1153,289850,289883,"right",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3060,3093
"1189",1189,289887,1154,289884,289917,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3094,3127
"1190",1190,289920,1155,289918,289985,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,67,3128,3195
"1191",1191,289953,1155,289918,289985,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,67,3128,3195
"1192",1192,289986,1156,289986,290019,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3196,3229
"1193",1193,290019,1156,289986,290019,"not looking",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3196,3229
"1194",1194,290052,1157,290020,290053,"inbetween",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3230,3263
"1195",1195,290085,1158,290054,290087,"inbetween",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3264,3297
"1196",1196,290118,1159,290088,290121,"inbetween",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3298,3331
"1197",1197,290151,1160,290122,290155,"inbetween",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3332,3365
"1198",1198,290184,1161,290156,290189,"inbetween",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3366,3399
"1199",1199,290217,1162,290190,290223,"right",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3400,3433
"1200",1200,290250,1163,290224,290257,"right",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3434,3467
"1201",1201,290283,1164,290258,290291,"right",9,286790,291278,596,4488,289540,290314,"six",2750,3524,3137,33,3468,3501
"1202",1202,290316,1165,290292,290325,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,3502,3535
"1203",1203,290349,1166,290326,290359,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,3536,3569
"1204",1204,290382,1167,290360,290393,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,3570,3603
"1205",1205,290415,1168,290394,290427,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,3604,3637
"1206",1206,290448,1169,290428,290461,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,3638,3671
"1207",1207,290481,1170,290462,290495,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,3672,3705
"1208",1208,290514,1171,290496,290529,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,3706,3739
"1209",1209,290547,1172,290530,290563,"inbetween",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,3740,3773
"1210",1210,290580,1173,290564,290597,"right",9,286790,291278,596,4488,NA,NA,NA,NA,NA,NA,33,3774,3807
