time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
577119,2403,577116,577149,not looking,19,576368,580822,93
577152,2404,577150,577183,not looking,19,576368,580822,93
577185,2405,577184,577217,not looking,19,576368,580822,93
577218,2406,577218,577251,not looking,19,576368,580822,93
577251,2406,577218,577251,not looking,19,576368,580822,93
577284,2407,577252,577285,not looking,19,576368,580822,93
577317,2408,577286,577319,not looking,19,576368,580822,93
577350,2409,577320,577353,not looking,19,576368,580822,93
577383,2410,577354,577387,not looking,19,576368,580822,93
577416,2411,577388,577421,not looking,19,576368,580822,93
577449,2412,577422,577455,not looking,19,576368,580822,93
577482,2413,577456,577489,not looking,19,576368,580822,93
577515,2414,577490,577523,not looking,19,576368,580822,93
577548,2415,577524,577557,not looking,19,576368,580822,93
577581,2416,577558,577591,not looking,19,576368,580822,93
577614,2417,577592,577625,not looking,19,576368,580822,93
577647,2418,577626,577659,not looking,19,576368,580822,93
577680,2419,577660,577693,not looking,19,576368,580822,93
577713,2420,577694,577727,not looking,19,576368,580822,93
577746,2421,577728,577761,not looking,19,576368,580822,93
577779,2422,577762,577795,not looking,19,576368,580822,93
577812,2423,577796,577829,not looking,19,576368,580822,93
577845,2424,577830,577863,not looking,19,576368,580822,93
577878,2425,577864,577897,not looking,19,576368,580822,93
577911,2426,577898,577931,not looking,19,576368,580822,93
577944,2427,577932,577965,not looking,19,576368,580822,93
577977,2428,577966,577999,not looking,19,576368,580822,93
578010,2429,578000,578033,not looking,19,576368,580822,93
578043,2430,578034,578067,not looking,19,576368,580822,93
578076,2431,578068,578101,not looking,19,576368,580822,93
578109,2432,578102,578135,not looking,19,576368,580822,93
578142,2433,578136,578169,not looking,19,576368,580822,93
578175,2434,578170,578203,not looking,19,576368,580822,93
578208,2435,578204,578237,not looking,19,576368,580822,93
578241,2436,578238,578271,not looking,19,576368,580822,93
578274,2437,578272,578305,not looking,19,576368,580822,93
578307,2438,578306,578339,not looking,19,576368,580822,93
578340,2439,578340,578373,not looking,19,576368,580822,93
578373,2439,578340,578373,not looking,19,576368,580822,93
578406,2440,578374,578407,not looking,19,576368,580822,93
578439,2441,578408,578441,not looking,19,576368,580822,93
578472,2442,578442,578475,not looking,19,576368,580822,93
578505,2443,578476,578509,not looking,19,576368,580822,93
578538,2444,578510,578543,not looking,19,576368,580822,93
578571,2445,578544,578577,not looking,19,576368,580822,93
578604,2446,578578,578611,not looking,19,576368,580822,93
578637,2447,578612,578645,not looking,19,576368,580822,93
578670,2448,578646,578679,not looking,19,576368,580822,93
578703,2449,578680,578713,not looking,19,576368,580822,93
578736,2450,578714,578747,not looking,19,576368,580822,93
578769,2451,578748,578781,not looking,19,576368,580822,93
578802,2452,578782,578815,not looking,19,576368,580822,93
578835,2453,578816,578849,not looking,19,576368,580822,93
578868,2454,578850,578883,not looking,19,576368,580822,93
578901,2455,578884,578917,not looking,19,576368,580822,93
578934,2456,578918,578951,not looking,19,576368,580822,93
578967,2457,578952,578985,not looking,19,576368,580822,93
579000,2458,578986,579019,not looking,19,576368,580822,93
579033,2459,579020,579053,not looking,19,576368,580822,93
579066,2460,579054,579087,not looking,19,576368,580822,93
579099,2461,579088,579121,not looking,19,576368,580822,93
579132,2462,579122,579155,not looking,19,576368,580822,93
579165,2463,579156,579189,not looking,19,576368,580822,93
579198,2464,579190,579223,not looking,19,576368,580822,93
579231,2465,579224,579257,not looking,19,576368,580822,93
579264,2466,579258,579291,not looking,19,576368,580822,93
579297,2467,579292,579325,not looking,19,576368,580822,93
579330,2468,579326,579359,not looking,19,576368,580822,93
579363,2469,579360,579393,not looking,19,576368,580822,93
579396,2470,579394,579427,not looking,19,576368,580822,93
579429,2471,579428,579461,not looking,19,576368,580822,93
579462,2472,579462,579495,not looking,19,576368,580822,93
579495,2472,579462,579495,not looking,19,576368,580822,93
579528,2473,579496,579529,not looking,19,576368,580822,93
579561,2474,579530,579563,not looking,19,576368,580822,93
579594,2475,579564,579597,not looking,19,576368,580822,93
579627,2476,579598,579631,not looking,19,576368,580822,93
579660,2477,579632,579665,not looking,19,576368,580822,93
579693,2478,579666,579699,not looking,19,576368,580822,93
579726,2479,579700,579733,not looking,19,576368,580822,93
579759,2480,579734,579767,not looking,19,576368,580822,93
579792,2481,579768,579801,not looking,19,576368,580822,93
579825,2482,579802,579835,not looking,19,576368,580822,93
579858,2483,579836,579869,not looking,19,576368,580822,93
579891,2484,579870,579903,not looking,19,576368,580822,93
579924,2485,579904,579937,not looking,19,576368,580822,93
579957,2486,579938,579971,not looking,19,576368,580822,93
579990,2487,579972,580005,not looking,19,576368,580822,93
580023,2488,580006,580039,not looking,19,576368,580822,93
580056,2489,580040,580073,not looking,19,576368,580822,93
580089,2490,580074,580107,not looking,19,576368,580822,93
580122,2491,580108,580141,not looking,19,576368,580822,93
580155,2492,580142,580175,not looking,19,576368,580822,93
580188,2493,580176,580209,not looking,19,576368,580822,93
580221,2494,580210,580243,not looking,19,576368,580822,93
580254,2495,580244,580277,not looking,19,576368,580822,93
580287,2496,580278,580311,not looking,19,576368,580822,93
580320,2497,580312,580345,not looking,19,576368,580822,93
580353,2498,580346,580379,not looking,19,576368,580822,93
580386,2499,580380,580413,not looking,19,576368,580822,93
580419,2500,580414,580447,not looking,19,576368,580822,93
580452,2501,580448,580481,not looking,19,576368,580822,93
580485,2502,580482,580515,not looking,19,576368,580822,93
580518,2503,580516,580549,not looking,19,576368,580822,93
580551,2504,580550,580583,not looking,19,576368,580822,93
580584,2505,580584,580617,not looking,19,576368,580822,93
580617,2505,580584,580617,not looking,19,576368,580822,93
580650,2506,580618,580651,not looking,19,576368,580822,93
580683,2507,580652,580685,not looking,19,576368,580822,93
580716,2508,580686,580719,not looking,19,576368,580822,93
580749,2509,580720,580753,not looking,19,576368,580822,93
580782,2510,580754,580787,not looking,19,576368,580822,93
580815,2511,580788,580821,not looking,19,576368,580822,93
593322,2512,593300,593333,not looking,20,593300,597788,368
593355,2513,593334,593367,not looking,20,593300,597788,368
593388,2514,593368,593401,not looking,20,593300,597788,368
593421,2515,593402,593435,not looking,20,593300,597788,368
593454,2516,593436,593469,not looking,20,593300,597788,368
593487,2517,593470,593503,not looking,20,593300,597788,368
593520,2518,593504,593537,not looking,20,593300,597788,368
593553,2519,593538,593571,not looking,20,593300,597788,368
593586,2520,593572,593605,not looking,20,593300,597788,368
593619,2521,593606,593639,not looking,20,593300,597788,368
593652,2522,593640,593673,not looking,20,593300,597788,368
593685,2523,593674,593707,not looking,20,593300,597788,368
593718,2524,593708,593741,not looking,20,593300,597788,368
593751,2525,593742,593775,not looking,20,593300,597788,368
593784,2526,593776,593809,not looking,20,593300,597788,368
593817,2527,593810,593843,not looking,20,593300,597788,368
593850,2528,593844,593877,not looking,20,593300,597788,368
593883,2529,593878,593911,not looking,20,593300,597788,368
593916,2530,593912,593945,not looking,20,593300,597788,368
593949,2531,593946,593979,not looking,20,593300,597788,368
593982,2532,593980,594013,not looking,20,593300,597788,368
594015,2533,594014,594047,not looking,20,593300,597788,368
594048,2534,594048,594081,not looking,20,593300,597788,368
594081,2534,594048,594081,not looking,20,593300,597788,368
594114,2535,594082,594115,left,20,593300,597788,368
594147,2536,594116,594149,left,20,593300,597788,368
594180,2537,594150,594183,left,20,593300,597788,368
594213,2538,594184,594217,left,20,593300,597788,368
594246,2539,594218,594251,left,20,593300,597788,368
594279,2540,594252,594285,left,20,593300,597788,368
594312,2541,594286,594319,left,20,593300,597788,368
594345,2542,594320,594353,left,20,593300,597788,368
594378,2543,594354,594387,left,20,593300,597788,368
594411,2544,594388,594421,left,20,593300,597788,368
594444,2545,594422,594455,left,20,593300,597788,368
594477,2546,594456,594489,not looking,20,593300,597788,368
594510,2547,594490,594523,not looking,20,593300,597788,368
594543,2548,594524,594557,not looking,20,593300,597788,368
594576,2549,594558,594591,not looking,20,593300,597788,368
594609,2550,594592,594625,not looking,20,593300,597788,368
594642,2551,594626,594659,not looking,20,593300,597788,368
594675,2552,594660,594693,not looking,20,593300,597788,368
594708,2553,594694,594727,not looking,20,593300,597788,368
594741,2554,594728,594761,not looking,20,593300,597788,368
594774,2555,594762,594795,not looking,20,593300,597788,368
594807,2556,594796,594829,middle,20,593300,597788,368
594840,2557,594830,594863,middle,20,593300,597788,368
594873,2558,594864,594897,middle,20,593300,597788,368
594906,2559,594898,594931,middle,20,593300,597788,368
594939,2560,594932,594965,middle,20,593300,597788,368
594972,2561,594966,594999,middle,20,593300,597788,368
595005,2562,595000,595033,middle,20,593300,597788,368
595038,2563,595034,595067,middle,20,593300,597788,368
595071,2564,595068,595101,not looking,20,593300,597788,368
595104,2565,595102,595135,not looking,20,593300,597788,368
595137,2566,595136,595169,not looking,20,593300,597788,368
595170,2567,595170,595203,not looking,20,593300,597788,368
595203,2567,595170,595203,not looking,20,593300,597788,368
595236,2568,595204,595237,not looking,20,593300,597788,368
595269,2569,595238,595271,not looking,20,593300,597788,368
595302,2570,595272,595305,not looking,20,593300,597788,368
595335,2571,595306,595339,not looking,20,593300,597788,368
595368,2572,595340,595373,not looking,20,593300,597788,368
595401,2573,595374,595407,not looking,20,593300,597788,368
595434,2574,595408,595441,not looking,20,593300,597788,368
595467,2575,595442,595475,not looking,20,593300,597788,368
595500,2576,595476,595509,not looking,20,593300,597788,368
595533,2577,595510,595543,not looking,20,593300,597788,368
595566,2578,595544,595577,not looking,20,593300,597788,368
595599,2579,595578,595611,not looking,20,593300,597788,368
595632,2580,595612,595645,not looking,20,593300,597788,368
595665,2581,595646,595679,not looking,20,593300,597788,368
595698,2582,595680,595713,not looking,20,593300,597788,368
595731,2583,595714,595747,not looking,20,593300,597788,368
595764,2584,595748,595781,not looking,20,593300,597788,368
595797,2585,595782,595815,not looking,20,593300,597788,368
595830,2586,595816,595849,not looking,20,593300,597788,368
595863,2587,595850,595883,not looking,20,593300,597788,368
595896,2588,595884,595917,not looking,20,593300,597788,368
595929,2589,595918,595951,not looking,20,593300,597788,368
595962,2590,595952,595985,right,20,593300,597788,368
595995,2591,595986,596019,right,20,593300,597788,368
596028,2592,596020,596053,right,20,593300,597788,368
596061,2593,596054,596087,right,20,593300,597788,368
596094,2594,596088,596121,inbetween,20,593300,597788,368
596127,2595,596122,596155,middle,20,593300,597788,368
596160,2596,596156,596189,middle,20,593300,597788,368
596193,2597,596190,596223,not looking,20,593300,597788,368
596226,2598,596224,596257,not looking,20,593300,597788,368
596259,2599,596258,596291,not looking,20,593300,597788,368
596292,2600,596292,596325,not looking,20,593300,597788,368
596325,2600,596292,596325,not looking,20,593300,597788,368
596358,2601,596326,596359,not looking,20,593300,597788,368
596391,2602,596360,596393,left,20,593300,597788,368
596424,2603,596394,596427,left,20,593300,597788,368
596457,2604,596428,596461,left,20,593300,597788,368
596490,2605,596462,596495,left,20,593300,597788,368
596523,2606,596496,596529,left,20,593300,597788,368
596556,2607,596530,596563,left,20,593300,597788,368
596589,2608,596564,596597,left,20,593300,597788,368
596622,2609,596598,596631,left,20,593300,597788,368
596655,2610,596632,596665,left,20,593300,597788,368
596688,2611,596666,596699,left,20,593300,597788,368
596721,2612,596700,596733,left,20,593300,597788,368
596754,2613,596734,596767,left,20,593300,597788,368
596787,2614,596768,596801,left,20,593300,597788,368
596820,2615,596802,596835,left,20,593300,597788,368
596853,2616,596836,596869,left,20,593300,597788,368
596886,2617,596870,596903,left,20,593300,597788,368
596919,2618,596904,596937,left,20,593300,597788,368
596952,2619,596938,596971,left,20,593300,597788,368
596985,2620,596972,597005,left,20,593300,597788,368
597018,2621,597006,597039,left,20,593300,597788,368
597051,2622,597040,597073,left,20,593300,597788,368
597084,2623,597074,597107,left,20,593300,597788,368
597117,2624,597108,597141,left,20,593300,597788,368
597150,2625,597142,597175,left,20,593300,597788,368
597183,2626,597176,597209,left,20,593300,597788,368
597216,2627,597210,597243,left,20,593300,597788,368
597249,2628,597244,597277,left,20,593300,597788,368
597282,2629,597278,597311,left,20,593300,597788,368
597315,2630,597312,597345,left,20,593300,597788,368
597348,2631,597346,597379,left,20,593300,597788,368
597381,2632,597380,597413,left,20,593300,597788,368
597414,2633,597414,597447,left,20,593300,597788,368
597447,2633,597414,597447,left,20,593300,597788,368
597480,2634,597448,597481,left,20,593300,597788,368
597513,2635,597482,597515,left,20,593300,597788,368
597546,2636,597516,597549,left,20,593300,597788,368
597579,2637,597550,597583,left,20,593300,597788,368
597612,2638,597584,597617,right,20,593300,597788,368
597645,2639,597618,597651,not looking,20,593300,597788,368
597678,2640,597652,597685,not looking,20,593300,597788,368
597711,2641,597686,597719,not looking,20,593300,597788,368
597744,2642,597720,597753,not looking,20,593300,597788,368
597777,2643,597754,597787,not looking,20,593300,597788,368
610020,2644,609994,610027,not looking,21,609994,614482,574
610053,2645,610028,610061,not looking,21,609994,614482,574
610086,2646,610062,610095,not looking,21,609994,614482,574
610119,2647,610096,610129,not looking,21,609994,614482,574
610152,2648,610130,610163,not looking,21,609994,614482,574
610185,2649,610164,610197,not looking,21,609994,614482,574
610218,2650,610198,610231,not looking,21,609994,614482,574
610251,2651,610232,610265,not looking,21,609994,614482,574
610284,2652,610266,610299,not looking,21,609994,614482,574
610317,2653,610300,610333,not looking,21,609994,614482,574
610350,2654,610334,610367,not looking,21,609994,614482,574
610383,2655,610368,610401,not looking,21,609994,614482,574
610416,2656,610402,610435,not looking,21,609994,614482,574
610449,2657,610436,610469,not looking,21,609994,614482,574
610482,2658,610470,610503,not looking,21,609994,614482,574
610515,2659,610504,610537,not looking,21,609994,614482,574
610548,2660,610538,610571,not looking,21,609994,614482,574
610581,2661,610572,610605,not looking,21,609994,614482,574
610614,2662,610606,610639,not looking,21,609994,614482,574
610647,2663,610640,610673,not looking,21,609994,614482,574
610680,2664,610674,610707,not looking,21,609994,614482,574
610713,2665,610708,610741,not looking,21,609994,614482,574
610746,2666,610742,610775,not looking,21,609994,614482,574
610779,2667,610776,610809,not looking,21,609994,614482,574
610812,2668,610810,610843,not looking,21,609994,614482,574
610845,2669,610844,610877,not looking,21,609994,614482,574
610878,2670,610878,610911,not looking,21,609994,614482,574
610911,2670,610878,610911,not looking,21,609994,614482,574
610944,2671,610912,610945,not looking,21,609994,614482,574
610977,2672,610946,610979,not looking,21,609994,614482,574
611010,2673,610980,611013,not looking,21,609994,614482,574
611043,2674,611014,611047,not looking,21,609994,614482,574
611076,2675,611048,611081,not looking,21,609994,614482,574
611109,2676,611082,611115,not looking,21,609994,614482,574
611142,2677,611116,611149,not looking,21,609994,614482,574
611175,2678,611150,611183,not looking,21,609994,614482,574
611208,2679,611184,611217,not looking,21,609994,614482,574
611241,2680,611218,611251,not looking,21,609994,614482,574
611274,2681,611252,611285,not looking,21,609994,614482,574
611307,2682,611286,611319,not looking,21,609994,614482,574
611340,2683,611320,611353,not looking,21,609994,614482,574
611373,2684,611354,611387,not looking,21,609994,614482,574
611406,2685,611388,611421,not looking,21,609994,614482,574
611439,2686,611422,611455,not looking,21,609994,614482,574
611472,2687,611456,611489,not looking,21,609994,614482,574
611505,2688,611490,611523,not looking,21,609994,614482,574
611538,2689,611524,611557,not looking,21,609994,614482,574
611571,2690,611558,611591,not looking,21,609994,614482,574
611604,2691,611592,611625,not looking,21,609994,614482,574
611637,2692,611626,611659,not looking,21,609994,614482,574
611670,2693,611660,611693,not looking,21,609994,614482,574
611703,2694,611694,611727,not looking,21,609994,614482,574
611736,2695,611728,611761,not looking,21,609994,614482,574
611769,2696,611762,611795,not looking,21,609994,614482,574
611802,2697,611796,611829,not looking,21,609994,614482,574
611835,2698,611830,611863,not looking,21,609994,614482,574
611868,2699,611864,611897,not looking,21,609994,614482,574
611901,2700,611898,611931,not looking,21,609994,614482,574
611934,2701,611932,611965,not looking,21,609994,614482,574
611967,2702,611966,611999,not looking,21,609994,614482,574
612000,2703,612000,612033,not looking,21,609994,614482,574
612033,2703,612000,612033,not looking,21,609994,614482,574
612066,2704,612034,612067,not looking,21,609994,614482,574
612099,2705,612068,612101,not looking,21,609994,614482,574
612132,2706,612102,612135,not looking,21,609994,614482,574
612165,2707,612136,612169,not looking,21,609994,614482,574
612198,2708,612170,612203,not looking,21,609994,614482,574
612231,2709,612204,612237,not looking,21,609994,614482,574
612264,2710,612238,612271,not looking,21,609994,614482,574
612297,2711,612272,612305,not looking,21,609994,614482,574
612330,2712,612306,612339,not looking,21,609994,614482,574
612363,2713,612340,612373,not looking,21,609994,614482,574
612396,2714,612374,612407,not looking,21,609994,614482,574
612429,2715,612408,612441,not looking,21,609994,614482,574
612462,2716,612442,612475,not looking,21,609994,614482,574
612495,2717,612476,612509,not looking,21,609994,614482,574
612528,2718,612510,612543,not looking,21,609994,614482,574
612561,2719,612544,612577,not looking,21,609994,614482,574
612594,2720,612578,612611,not looking,21,609994,614482,574
612627,2721,612612,612645,not looking,21,609994,614482,574
612660,2722,612646,612679,not looking,21,609994,614482,574
612693,2723,612680,612713,not looking,21,609994,614482,574
612726,2724,612714,612747,not looking,21,609994,614482,574
612759,2725,612748,612781,not looking,21,609994,614482,574
612792,2726,612782,612815,not looking,21,609994,614482,574
612825,2727,612816,612849,not looking,21,609994,614482,574
612858,2728,612850,612883,not looking,21,609994,614482,574
612891,2729,612884,612917,not looking,21,609994,614482,574
612924,2730,612918,612951,not looking,21,609994,614482,574
612957,2731,612952,612985,not looking,21,609994,614482,574
612990,2732,612986,613019,not looking,21,609994,614482,574
613023,2733,613020,613053,middle,21,609994,614482,574
613056,2734,613054,613087,middle,21,609994,614482,574
613089,2735,613088,613121,middle,21,609994,614482,574
613122,2736,613122,613155,middle,21,609994,614482,574
613155,2736,613122,613155,middle,21,609994,614482,574
613188,2737,613156,613189,middle,21,609994,614482,574
613221,2738,613190,613223,middle,21,609994,614482,574
613254,2739,613224,613257,middle,21,609994,614482,574
613287,2740,613258,613291,middle,21,609994,614482,574
613320,2741,613292,613325,middle,21,609994,614482,574
613353,2742,613326,613359,middle,21,609994,614482,574
613386,2743,613360,613393,middle,21,609994,614482,574
613419,2744,613394,613427,middle,21,609994,614482,574
613452,2745,613428,613461,middle,21,609994,614482,574
613485,2746,613462,613495,middle,21,609994,614482,574
613518,2747,613496,613529,middle,21,609994,614482,574
613551,2748,613530,613563,middle,21,609994,614482,574
613584,2749,613564,613597,middle,21,609994,614482,574
613617,2750,613598,613631,middle,21,609994,614482,574
613650,2751,613632,613665,middle,21,609994,614482,574
613683,2752,613666,613699,middle,21,609994,614482,574
613716,2753,613700,613733,middle,21,609994,614482,574
613749,2754,613734,613767,middle,21,609994,614482,574
613782,2755,613768,613801,middle,21,609994,614482,574
613815,2756,613802,613835,inbetween,21,609994,614482,574
613848,2757,613836,613869,left,21,609994,614482,574
613881,2758,613870,613903,left,21,609994,614482,574
613914,2759,613904,613937,left,21,609994,614482,574
613947,2760,613938,613971,left,21,609994,614482,574
613980,2761,613972,614005,left,21,609994,614482,574
614013,2762,614006,614039,left,21,609994,614482,574
614046,2763,614040,614073,left,21,609994,614482,574
614079,2764,614074,614107,left,21,609994,614482,574
614112,2765,614108,614141,left,21,609994,614482,574
614145,2766,614142,614175,left,21,609994,614482,574
614178,2767,614176,614209,left,21,609994,614482,574
614211,2768,614210,614243,left,21,609994,614482,574
614244,2769,614244,614277,left,21,609994,614482,574
614277,2769,614244,614277,left,21,609994,614482,574
614310,2770,614278,614311,inbetween,21,609994,614482,574
614343,2771,614312,614345,inbetween,21,609994,614482,574
614376,2772,614346,614379,inbetween,21,609994,614482,574
614409,2773,614380,614413,inbetween,21,609994,614482,574
614442,2774,614414,614447,inbetween,21,609994,614482,574
614475,2775,614448,614481,inbetween,21,609994,614482,574
627708,2776,627708,627741,middle,22,627708,631822,24
627741,2776,627708,627741,middle,22,627708,631822,24
627774,2777,627742,627775,left,22,627708,631822,24
627807,2778,627776,627809,not looking,22,627708,631822,24
627840,2779,627810,627843,not looking,22,627708,631822,24
627873,2780,627844,627877,not looking,22,627708,631822,24
627906,2781,627878,627911,not looking,22,627708,631822,24
627939,2782,627912,627945,not looking,22,627708,631822,24
627972,2783,627946,627979,not looking,22,627708,631822,24
628005,2784,627980,628013,not looking,22,627708,631822,24
628038,2785,628014,628047,not looking,22,627708,631822,24
628071,2786,628048,628081,not looking,22,627708,631822,24
628104,2787,628082,628115,not looking,22,627708,631822,24
628137,2788,628116,628149,not looking,22,627708,631822,24
628170,2789,628150,628183,not looking,22,627708,631822,24
628203,2790,628184,628217,not looking,22,627708,631822,24
628236,2791,628218,628251,not looking,22,627708,631822,24
628269,2792,628252,628285,not looking,22,627708,631822,24
628302,2793,628286,628319,not looking,22,627708,631822,24
628335,2794,628320,628353,not looking,22,627708,631822,24
628368,2795,628354,628387,not looking,22,627708,631822,24
628401,2796,628388,628421,not looking,22,627708,631822,24
628434,2797,628422,628455,not looking,22,627708,631822,24
628467,2798,628456,628489,not looking,22,627708,631822,24
628500,2799,628490,628523,not looking,22,627708,631822,24
628533,2800,628524,628557,not looking,22,627708,631822,24
628566,2801,628558,628591,not looking,22,627708,631822,24
628599,2802,628592,628625,not looking,22,627708,631822,24
628632,2803,628626,628659,not looking,22,627708,631822,24
628665,2804,628660,628693,not looking,22,627708,631822,24
628698,2805,628694,628727,not looking,22,627708,631822,24
628731,2806,628728,628761,not looking,22,627708,631822,24
628764,2807,628762,628795,not looking,22,627708,631822,24
628797,2808,628796,628829,not looking,22,627708,631822,24
628830,2809,628830,628863,not looking,22,627708,631822,24
628863,2809,628830,628863,not looking,22,627708,631822,24
628896,2810,628864,628897,not looking,22,627708,631822,24
628929,2811,628898,628931,not looking,22,627708,631822,24
628962,2812,628932,628965,not looking,22,627708,631822,24
628995,2813,628966,628999,not looking,22,627708,631822,24
629028,2814,629000,629033,not looking,22,627708,631822,24
629061,2815,629034,629067,not looking,22,627708,631822,24
629094,2816,629068,629101,not looking,22,627708,631822,24
629127,2817,629102,629135,not looking,22,627708,631822,24
629160,2818,629136,629169,not looking,22,627708,631822,24
629193,2819,629170,629203,not looking,22,627708,631822,24
629226,2820,629204,629237,not looking,22,627708,631822,24
629259,2821,629238,629271,not looking,22,627708,631822,24
629292,2822,629272,629305,not looking,22,627708,631822,24
629325,2823,629306,629339,not looking,22,627708,631822,24
629358,2824,629340,629373,not looking,22,627708,631822,24
629391,2825,629374,629407,not looking,22,627708,631822,24
629424,2826,629408,629441,not looking,22,627708,631822,24
629457,2827,629442,629475,not looking,22,627708,631822,24
629490,2828,629476,629509,not looking,22,627708,631822,24
629523,2829,629510,629543,not looking,22,627708,631822,24
629556,2830,629544,629577,not looking,22,627708,631822,24
629589,2831,629578,629611,not looking,22,627708,631822,24
629622,2832,629612,629645,not looking,22,627708,631822,24
629655,2833,629646,629679,not looking,22,627708,631822,24
629688,2834,629680,629713,not looking,22,627708,631822,24
629721,2835,629714,629747,not looking,22,627708,631822,24
629754,2836,629748,629781,not looking,22,627708,631822,24
629787,2837,629782,629815,not looking,22,627708,631822,24
629820,2838,629816,629849,not looking,22,627708,631822,24
629853,2839,629850,629883,not looking,22,627708,631822,24
629886,2840,629884,629917,not looking,22,627708,631822,24
629919,2841,629918,629951,not looking,22,627708,631822,24
629952,2842,629952,629985,not looking,22,627708,631822,24
629985,2842,629952,629985,not looking,22,627708,631822,24
630018,2843,629986,630019,not looking,22,627708,631822,24
630051,2844,630020,630053,not looking,22,627708,631822,24
630084,2845,630054,630087,not looking,22,627708,631822,24
630117,2846,630088,630121,not looking,22,627708,631822,24
630150,2847,630122,630155,not looking,22,627708,631822,24
630183,2848,630156,630189,not looking,22,627708,631822,24
630216,2849,630190,630223,not looking,22,627708,631822,24
630249,2850,630224,630257,not looking,22,627708,631822,24
630282,2851,630258,630291,not looking,22,627708,631822,24
630315,2852,630292,630325,not looking,22,627708,631822,24
630348,2853,630326,630359,not looking,22,627708,631822,24
630381,2854,630360,630393,not looking,22,627708,631822,24
630414,2855,630394,630427,not looking,22,627708,631822,24
630447,2856,630428,630461,left,22,627708,631822,24
630480,2857,630462,630495,left,22,627708,631822,24
630513,2858,630496,630529,left,22,627708,631822,24
630546,2859,630530,630563,left,22,627708,631822,24
630579,2860,630564,630597,left,22,627708,631822,24
630612,2861,630598,630631,not looking,22,627708,631822,24
630645,2862,630632,630665,not looking,22,627708,631822,24
630678,2863,630666,630699,not looking,22,627708,631822,24
630711,2864,630700,630733,not looking,22,627708,631822,24
630744,2865,630734,630767,not looking,22,627708,631822,24
630777,2866,630768,630801,not looking,22,627708,631822,24
630810,2867,630802,630835,not looking,22,627708,631822,24
630843,2868,630836,630869,not looking,22,627708,631822,24
630876,2869,630870,630903,not looking,22,627708,631822,24
630909,2870,630904,630937,not looking,22,627708,631822,24
630942,2871,630938,630971,not looking,22,627708,631822,24
630975,2872,630972,631005,not looking,22,627708,631822,24
631008,2873,631006,631039,not looking,22,627708,631822,24
631041,2874,631040,631073,not looking,22,627708,631822,24
631074,2875,631074,631107,not looking,22,627708,631822,24
631107,2875,631074,631107,not looking,22,627708,631822,24
631140,2876,631108,631141,not looking,22,627708,631822,24
631173,2877,631142,631175,not looking,22,627708,631822,24
631206,2878,631176,631209,not looking,22,627708,631822,24
631239,2879,631210,631243,not looking,22,627708,631822,24
631272,2880,631244,631277,not looking,22,627708,631822,24
631305,2881,631278,631311,not looking,22,627708,631822,24
631338,2882,631312,631345,not looking,22,627708,631822,24
631371,2883,631346,631379,not looking,22,627708,631822,24
631404,2884,631380,631413,not looking,22,627708,631822,24
631437,2885,631414,631447,not looking,22,627708,631822,24
631470,2886,631448,631481,not looking,22,627708,631822,24
631503,2887,631482,631515,not looking,22,627708,631822,24
631536,2888,631516,631549,not looking,22,627708,631822,24
631569,2889,631550,631583,not looking,22,627708,631822,24
631602,2890,631584,631617,not looking,22,627708,631822,24
631635,2891,631618,631651,not looking,22,627708,631822,24
631668,2892,631652,631685,not looking,22,627708,631822,24
631701,2893,631686,631719,not looking,22,627708,631822,24
631734,2894,631720,631753,not looking,22,627708,631822,24
631767,2895,631754,631787,not looking,22,627708,631822,24
631800,2896,631788,631821,not looking,22,627708,631822,24
652491,2897,652460,652493,not looking,23,652460,656948,89
652524,2898,652494,652527,not looking,23,652460,656948,89
652557,2899,652528,652561,not looking,23,652460,656948,89
652590,2900,652562,652595,not looking,23,652460,656948,89
652623,2901,652596,652629,not looking,23,652460,656948,89
652656,2902,652630,652663,not looking,23,652460,656948,89
652689,2903,652664,652697,not looking,23,652460,656948,89
652722,2904,652698,652731,not looking,23,652460,656948,89
652755,2905,652732,652765,not looking,23,652460,656948,89
652788,2906,652766,652799,not looking,23,652460,656948,89
652821,2907,652800,652833,not looking,23,652460,656948,89
652854,2908,652834,652867,not looking,23,652460,656948,89
652887,2909,652868,652901,not looking,23,652460,656948,89
652920,2910,652902,652935,not looking,23,652460,656948,89
652953,2911,652936,652969,not looking,23,652460,656948,89
652986,2912,652970,653003,not looking,23,652460,656948,89
653019,2913,653004,653037,not looking,23,652460,656948,89
653052,2914,653038,653071,not looking,23,652460,656948,89
653085,2915,653072,653105,not looking,23,652460,656948,89
653118,2916,653106,653139,not looking,23,652460,656948,89
653151,2917,653140,653173,not looking,23,652460,656948,89
653184,2918,653174,653207,not looking,23,652460,656948,89
653217,2919,653208,653241,not looking,23,652460,656948,89
653250,2920,653242,653275,not looking,23,652460,656948,89
653283,2921,653276,653309,not looking,23,652460,656948,89
653316,2922,653310,653343,not looking,23,652460,656948,89
653349,2923,653344,653377,not looking,23,652460,656948,89
653382,2924,653378,653411,not looking,23,652460,656948,89
653415,2925,653412,653445,not looking,23,652460,656948,89
653448,2926,653446,653479,not looking,23,652460,656948,89
653481,2927,653480,653513,not looking,23,652460,656948,89
653514,2928,653514,653547,not looking,23,652460,656948,89
