frameNumber,time,gazeOrdinal,pointGazeOnsetTime,pointGazeOffsetTime,AOI_lable,trialNumber,trialOnset,trialOffset,targetNumber,word,pointGazeDuration
9891,412005,2321,412005,412037,left,19,411048,415569,67,NA,32
9892,412038,2322,412038,412070,left,19,411048,415569,67,NA,32
9893,412071,2323,412071,412103,left,19,411048,415569,67,NA,32
9894,412104,2324,412104,412136,left,19,411048,415569,67,NA,32
9895,412137,2325,412137,412169,left,19,411048,415569,67,NA,32
9896,412170,2326,412170,412202,left,19,411048,415569,67,NA,32
9897,412203,2327,412203,412235,left,19,411048,415569,67,NA,32
9898,412236,2328,412236,412268,left,19,411048,415569,67,NA,32
9899,412269,2329,412269,412301,left,19,411048,415569,67,NA,32
9900,412302,2330,412302,412334,left,19,411048,415569,67,NA,32
9901,412335,2331,412335,412367,left,19,411048,415569,67,Look,32
9902,412368,2332,412368,412400,left,19,411048,415569,67,Look,32
9903,412401,2333,412401,412433,left,19,411048,415569,67,Look,32
9904,412434,2334,412434,412466,left,19,411048,415569,67,Look,32
9905,412467,2335,412467,412499,left,19,411048,415569,67,Look,32
9906,412500,2336,412500,412532,left,19,411048,415569,67,Look,32
9907,412533,2337,412533,412565,left,19,411048,415569,67,Look,32
9908,412566,2338,412566,412598,left,19,411048,415569,67,Look,32
9909,412599,2339,412599,412631,left,19,411048,415569,67,Look,32
9910,412632,2340,412632,412664,left,19,411048,415569,67,at,32
9911,412665,2341,412665,412697,left,19,411048,415569,67,at,32
9912,412698,2342,412698,412730,left,19,411048,415569,67,NA,32
9913,412731,2343,412731,412763,left,19,411048,415569,67,NA,32
9914,412764,2344,412764,412796,left,19,411048,415569,67,NA,32
9915,412797,2345,412797,412829,left,19,411048,415569,67,this,32
9916,412830,2346,412830,412862,left,19,411048,415569,67,this,32
9917,412863,2347,412863,412895,left,19,411048,415569,67,this,32
9918,412896,2348,412896,412928,left,19,411048,415569,67,new,32
9919,412929,2349,412929,412961,left,19,411048,415569,67,new,32
9920,412962,2350,412962,412994,left,19,411048,415569,67,new,32
9921,412995,2351,412995,413027,left,19,411048,415569,67,new,32
9922,413028,2352,413028,413060,left,19,411048,415569,67,new,32
9923,413061,2353,413061,413093,notLooking,19,411048,415569,67,NA,32
9924,413094,2354,413094,413126,notLooking,19,411048,415569,67,NA,32
9925,413127,2355,413127,413159,notLooking,19,411048,415569,67,number,32
9926,413160,2356,413160,413192,notLooking,19,411048,415569,67,number,32
9927,413193,2357,413193,413225,notLooking,19,411048,415569,67,number,32
9928,413226,2358,413226,413258,notLooking,19,411048,415569,67,number,32
9929,413259,2359,413259,413291,notLooking,19,411048,415569,67,number,32
9930,413292,2360,413292,413324,notLooking,19,411048,415569,67,number,32
9931,413325,2361,413325,413357,notLooking,19,411048,415569,67,number,32
9932,413358,2362,413358,413390,notLooking,19,411048,415569,67,number,32
9933,413391,2363,413391,413423,notLooking,19,411048,415569,67,number,32
9934,413424,2364,413424,413456,notLooking,19,411048,415569,67,number,32
9935,413457,2365,413457,413489,notLooking,19,411048,415569,67,number,32
9936,413490,2366,413490,413522,notLooking,19,411048,415569,67,number,32
9937,413523,2367,413523,413555,notLooking,19,411048,415569,67,number,32
9938,413556,2368,413556,413588,notLooking,19,411048,415569,67,number,32
9939,413589,2369,413589,413621,notLooking,19,411048,415569,67,number,32
9940,413622,2370,413622,413654,notLooking,19,411048,415569,67,number,32
9941,413655,2371,413655,413687,notLooking,19,411048,415569,67,number,32
9942,413688,2372,413688,413720,notLooking,19,411048,415569,67,number,32
9943,413721,2373,413721,413753,notLooking,19,411048,415569,67,number,32
9944,413754,2374,413754,413786,notLooking,19,411048,415569,67,number,32
9945,413787,2375,413787,413819,notLooking,19,411048,415569,67,NA,32
9946,413820,2376,413820,413852,notLooking,19,411048,415569,67,NA,32
9947,413853,2377,413853,413885,notLooking,19,411048,415569,67,NA,32
9948,413886,2378,413886,413918,notLooking,19,411048,415569,67,NA,32
9949,413919,2379,413919,413951,notLooking,19,411048,415569,67,NA,32
9950,413952,2380,413952,413984,notLooking,19,411048,415569,67,NA,32
9951,413985,2381,413985,414017,notLooking,19,411048,415569,67,NA,32
9952,414018,2382,414018,414050,notLooking,19,411048,415569,67,NA,32
9953,414051,2383,414051,414083,notLooking,19,411048,415569,67,NA,32
9954,414084,2384,414084,414116,notLooking,19,411048,415569,67,NA,32
9955,414117,2385,414117,414149,notLooking,19,411048,415569,67,NA,32
9956,414150,2386,414150,414182,notLooking,19,411048,415569,67,NA,32
9957,414183,2387,414183,414215,notLooking,19,411048,415569,67,NA,32
9958,414216,2388,414216,414248,notLooking,19,411048,415569,67,NA,32
9959,414249,2389,414249,414281,notLooking,19,411048,415569,67,NA,32
9960,414282,2390,414282,414314,notLooking,19,411048,415569,67,NA,32
9961,414315,2391,414315,414347,notLooking,19,411048,415569,67,NA,32
9962,414348,2392,414348,414380,notLooking,19,411048,415569,67,NA,32
9963,414381,2393,414381,414413,left,19,411048,415569,67,NA,32
9964,414414,2394,414414,414446,left,19,411048,415569,67,NA,32
9965,414447,2395,414447,414479,left,19,411048,415569,67,NA,32
9966,414480,2396,414480,414512,left,19,411048,415569,67,NA,32
9967,414513,2397,414513,414545,left,19,411048,415569,67,NA,32
9968,414546,2398,414546,414578,left,19,411048,415569,67,NA,32
9969,414579,2399,414579,414611,left,19,411048,415569,67,NA,32
9970,414612,2400,414612,414644,left,19,411048,415569,67,NA,32
9971,414645,2401,414645,414677,left,19,411048,415569,67,NA,32
9972,414678,2402,414678,414710,left,19,411048,415569,67,NA,32
9973,414711,2403,414711,414743,left,19,411048,415569,67,NA,32
9974,414744,2404,414744,414776,left,19,411048,415569,67,NA,32
9975,414777,2405,414777,414809,left,19,411048,415569,67,NA,32
9976,414810,2406,414810,414842,left,19,411048,415569,67,NA,32
9977,414843,2407,414843,414875,left,19,411048,415569,67,NA,32
9978,414876,2408,414876,414908,left,19,411048,415569,67,NA,32
9979,414909,2409,414909,414941,left,19,411048,415569,67,NA,32
9980,414942,2410,414942,414974,left,19,411048,415569,67,NA,32
9981,414975,2411,414975,415007,left,19,411048,415569,67,NA,32
9982,415008,2412,415008,415040,left,19,411048,415569,67,NA,32
9983,415041,2413,415041,415073,left,19,411048,415569,67,NA,32
9984,415074,2414,415074,415106,left,19,411048,415569,67,NA,32
9985,415107,2415,415107,415139,left,19,411048,415569,67,NA,32
9986,415140,2416,415140,415172,left,19,411048,415569,67,NA,32
9987,415173,2417,415173,415205,left,19,411048,415569,67,NA,32
9988,415206,2418,415206,415238,left,19,411048,415569,67,NA,32
9989,415239,2419,415239,415271,left,19,411048,415569,67,NA,32
9990,415272,2420,415272,415304,left,19,411048,415569,67,NA,32
9991,415305,2421,415305,415337,left,19,411048,415569,67,NA,32
9992,415338,2422,415338,415370,left,19,411048,415569,67,NA,32
9993,415371,2423,415371,415403,left,19,411048,415569,67,NA,32
9994,415404,2424,415404,415436,left,19,411048,415569,67,NA,32
9995,415437,2425,415437,415469,left,19,411048,415569,67,NA,32
9996,415470,2426,415470,415502,left,19,411048,415569,67,NA,32
9997,415503,2427,415503,415535,left,19,411048,415569,67,NA,32
9998,415536,2428,415536,415568,left,19,411048,415569,67,NA,32
10271,424545,2429,424545,424577,left,20,424314,428835,27,NA,32
10272,424578,2430,424578,424610,left,20,424314,428835,27,NA,32
10273,424611,2431,424611,424643,left,20,424314,428835,27,NA,32
10274,424644,2432,424644,424676,left,20,424314,428835,27,NA,32
10275,424677,2433,424677,424709,left,20,424314,428835,27,NA,32
10276,424710,2434,424710,424742,left,20,424314,428835,27,NA,32
10277,424743,2435,424743,424775,left,20,424314,428835,27,NA,32
10278,424776,2436,424776,424808,left,20,424314,428835,27,NA,32
10279,424809,2437,424809,424841,left,20,424314,428835,27,NA,32
10280,424842,2438,424842,424874,left,20,424314,428835,27,NA,32
10281,424875,2439,424875,424907,left,20,424314,428835,27,NA,32
10282,424908,2440,424908,424940,left,20,424314,428835,27,NA,32
10283,424941,2441,424941,424973,left,20,424314,428835,27,NA,32
10284,424974,2442,424974,425006,left,20,424314,428835,27,NA,32
10285,425007,2443,425007,425039,left,20,424314,428835,27,NA,32
10286,425040,2444,425040,425072,left,20,424314,428835,27,NA,32
10287,425073,2445,425073,425105,left,20,424314,428835,27,NA,32
10288,425106,2446,425106,425138,left,20,424314,428835,27,NA,32
10289,425139,2447,425139,425171,left,20,424314,428835,27,NA,32
10290,425172,2448,425172,425204,left,20,424314,428835,27,NA,32
10291,425205,2449,425205,425237,left,20,424314,428835,27,NA,32
10292,425238,2450,425238,425270,left,20,424314,428835,27,NA,32
10293,425271,2451,425271,425303,left,20,424314,428835,27,NA,32
10294,425304,2452,425304,425336,left,20,424314,428835,27,NA,32
10295,425337,2453,425337,425369,left,20,424314,428835,27,NA,32
10296,425370,2454,425370,425402,left,20,424314,428835,27,NA,32
10297,425403,2455,425403,425435,left,20,424314,428835,27,NA,32
10298,425436,2456,425436,425468,left,20,424314,428835,27,NA,32
10299,425469,2457,425469,425501,left,20,424314,428835,27,NA,32
10300,425502,2458,425502,425534,left,20,424314,428835,27,NA,32
10301,425535,2459,425535,425567,left,20,424314,428835,27,NA,32
10302,425568,2460,425568,425600,left,20,424314,428835,27,NA,32
10303,425601,2461,425601,425633,left,20,424314,428835,27,NA,32
10304,425634,2462,425634,425666,left,20,424314,428835,27,Look,32
10305,425667,2463,425667,425699,left,20,424314,428835,27,Look,32
10306,425700,2464,425700,425732,left,20,424314,428835,27,Look,32
10307,425733,2465,425733,425765,left,20,424314,428835,27,Look,32
10308,425766,2466,425766,425798,left,20,424314,428835,27,Look,32
10309,425799,2467,425799,425831,left,20,424314,428835,27,Look,32
10310,425832,2468,425832,425864,left,20,424314,428835,27,Look,32
10311,425865,2469,425865,425897,left,20,424314,428835,27,Look,32
10312,425898,2470,425898,425930,left,20,424314,428835,27,Look,32
10313,425931,2471,425931,425963,left,20,424314,428835,27,Look,32
10314,425964,2472,425964,425996,left,20,424314,428835,27,Look,32
10315,425997,2473,425997,426029,left,20,424314,428835,27,Look,32
10316,426030,2474,426030,426062,left,20,424314,428835,27,Look,32
10317,426063,2475,426063,426095,left,20,424314,428835,27,Look,32
10318,426096,2476,426096,426128,left,20,424314,428835,27,NA,32
10319,426129,2477,426129,426161,left,20,424314,428835,27,NA,32
10320,426162,2478,426162,426194,left,20,424314,428835,27,NA,32
10321,426195,2479,426195,426227,left,20,424314,428835,27,NA,32
10322,426228,2480,426228,426260,left,20,424314,428835,27,NA,32
10323,426261,2481,426261,426293,notLooking,20,424314,428835,27,NA,32
10324,426294,2482,426294,426326,notLooking,20,424314,428835,27,NA,32
10325,426327,2483,426327,426359,notLooking,20,424314,428835,27,NA,32
10326,426360,2484,426360,426392,notLooking,20,424314,428835,27,NA,32
10327,426393,2485,426393,426425,notLooking,20,424314,428835,27,NA,32
10328,426426,2486,426426,426458,notLooking,20,424314,428835,27,here,32
10329,426459,2487,426459,426491,notLooking,20,424314,428835,27,here,32
10330,426492,2488,426492,426524,notLooking,20,424314,428835,27,here,32
10331,426525,2489,426525,426557,notLooking,20,424314,428835,27,here,32
10332,426558,2490,426558,426590,left,20,424314,428835,27,here,32
10333,426591,2491,426591,426623,left,20,424314,428835,27,here,32
10334,426624,2492,426624,426656,left,20,424314,428835,27,here,32
10335,426657,2493,426657,426689,left,20,424314,428835,27,here,32
10336,426690,2494,426690,426722,left,20,424314,428835,27,is,32
10337,426723,2495,426723,426755,left,20,424314,428835,27,is,32
10338,426756,2496,426756,426788,left,20,424314,428835,27,is,32
10339,426789,2497,426789,426821,left,20,424314,428835,27,a,32
10340,426822,2498,426822,426854,left,20,424314,428835,27,a,32
10341,426855,2499,426855,426887,notLooking,20,424314,428835,27,a,32
10342,426888,2500,426888,426920,notLooking,20,424314,428835,27,NA,32
10343,426921,2501,426921,426953,notLooking,20,424314,428835,27,NA,32
10344,426954,2502,426954,426986,notLooking,20,424314,428835,27,number,32
10345,426987,2503,426987,427019,notLooking,20,424314,428835,27,number,32
10346,427020,2504,427020,427052,notLooking,20,424314,428835,27,number,32
10347,427053,2505,427053,427085,notLooking,20,424314,428835,27,number,32
10348,427086,2506,427086,427118,notLooking,20,424314,428835,27,number,32
10349,427119,2507,427119,427151,notLooking,20,424314,428835,27,number,32
10350,427152,2508,427152,427184,notLooking,20,424314,428835,27,number,32
10351,427185,2509,427185,427217,notLooking,20,424314,428835,27,number,32
10352,427218,2510,427218,427250,notLooking,20,424314,428835,27,number,32
10353,427251,2511,427251,427283,notLooking,20,424314,428835,27,number,32
10354,427284,2512,427284,427316,notLooking,20,424314,428835,27,number,32
10355,427317,2513,427317,427349,notLooking,20,424314,428835,27,number,32
10356,427350,2514,427350,427382,notLooking,20,424314,428835,27,number,32
10357,427383,2515,427383,427415,notLooking,20,424314,428835,27,number,32
10358,427416,2516,427416,427448,notLooking,20,424314,428835,27,NA,32
10359,427449,2517,427449,427481,notLooking,20,424314,428835,27,NA,32
10360,427482,2518,427482,427514,notLooking,20,424314,428835,27,NA,32
10361,427515,2519,427515,427547,notLooking,20,424314,428835,27,NA,32
10362,427548,2520,427548,427580,notLooking,20,424314,428835,27,NA,32
10363,427581,2521,427581,427613,notLooking,20,424314,428835,27,NA,32
10364,427614,2522,427614,427646,notLooking,20,424314,428835,27,NA,32
10365,427647,2523,427647,427679,notLooking,20,424314,428835,27,NA,32
10366,427680,2524,427680,427712,notLooking,20,424314,428835,27,NA,32
10367,427713,2525,427713,427745,notLooking,20,424314,428835,27,NA,32
10368,427746,2526,427746,427778,notLooking,20,424314,428835,27,NA,32
10369,427779,2527,427779,427811,notLooking,20,424314,428835,27,NA,32
10370,427812,2528,427812,427844,notLooking,20,424314,428835,27,NA,32
10371,427845,2529,427845,427877,notLooking,20,424314,428835,27,NA,32
10372,427878,2530,427878,427910,notLooking,20,424314,428835,27,NA,32
10373,427911,2531,427911,427943,notLooking,20,424314,428835,27,NA,32
10374,427944,2532,427944,427976,notLooking,20,424314,428835,27,NA,32
10375,427977,2533,427977,428009,notLooking,20,424314,428835,27,NA,32
10376,428010,2534,428010,428042,notLooking,20,424314,428835,27,NA,32
10377,428043,2535,428043,428075,notLooking,20,424314,428835,27,NA,32
10378,428076,2536,428076,428108,notLooking,20,424314,428835,27,NA,32
10379,428109,2537,428109,428141,notLooking,20,424314,428835,27,NA,32
10380,428142,2538,428142,428174,notLooking,20,424314,428835,27,NA,32
10381,428175,2539,428175,428207,notLooking,20,424314,428835,27,NA,32
10382,428208,2540,428208,428240,left,20,424314,428835,27,NA,32
10383,428241,2541,428241,428273,left,20,424314,428835,27,NA,32
10384,428274,2542,428274,428306,left,20,424314,428835,27,NA,32
10385,428307,2543,428307,428339,left,20,424314,428835,27,NA,32
10386,428340,2544,428340,428372,left,20,424314,428835,27,NA,32
10387,428373,2545,428373,428405,left,20,424314,428835,27,NA,32
10388,428406,2546,428406,428438,left,20,424314,428835,27,NA,32
10389,428439,2547,428439,428471,left,20,424314,428835,27,NA,32
10390,428472,2548,428472,428504,left,20,424314,428835,27,NA,32
10391,428505,2549,428505,428537,left,20,424314,428835,27,NA,32
10392,428538,2550,428538,428570,left,20,424314,428835,27,NA,32
10393,428571,2551,428571,428603,left,20,424314,428835,27,NA,32
10394,428604,2552,428604,428636,left,20,424314,428835,27,NA,32
10395,428637,2553,428637,428669,left,20,424314,428835,27,NA,32
10396,428670,2554,428670,428702,left,20,424314,428835,27,NA,32
10397,428703,2555,428703,428735,left,20,424314,428835,27,NA,32
10398,428736,2556,428736,428768,left,20,424314,428835,27,NA,32
10399,428769,2557,428769,428801,left,20,424314,428835,27,NA,32
10735,439857,2558,439857,439889,left,21,439263,443817,36,NA,32
10736,439890,2559,439890,439922,left,21,439263,443817,36,NA,32
10737,439923,2560,439923,439955,left,21,439263,443817,36,NA,32
10738,439956,2561,439956,439988,left,21,439263,443817,36,NA,32
10739,439989,2562,439989,440021,left,21,439263,443817,36,NA,32
10740,440022,2563,440022,440054,left,21,439263,443817,36,NA,32
10741,440055,2564,440055,440087,left,21,439263,443817,36,NA,32
10742,440088,2565,440088,440120,left,21,439263,443817,36,NA,32
10743,440121,2566,440121,440153,left,21,439263,443817,36,NA,32
10744,440154,2567,440154,440186,left,21,439263,443817,36,NA,32
10745,440187,2568,440187,440219,left,21,439263,443817,36,NA,32
10746,440220,2569,440220,440252,left,21,439263,443817,36,NA,32
10747,440253,2570,440253,440285,left,21,439263,443817,36,NA,32
10748,440286,2571,440286,440318,left,21,439263,443817,36,NA,32
10749,440319,2572,440319,440351,left,21,439263,443817,36,NA,32
10750,440352,2573,440352,440384,left,21,439263,443817,36,NA,32
10751,440385,2574,440385,440417,left,21,439263,443817,36,NA,32
10752,440418,2575,440418,440450,left,21,439263,443817,36,NA,32
10753,440451,2576,440451,440483,left,21,439263,443817,36,NA,32
10754,440484,2577,440484,440516,left,21,439263,443817,36,NA,32
10755,440517,2578,440517,440549,left,21,439263,443817,36,NA,32
10756,440550,2579,440550,440582,left,21,439263,443817,36,NA,32
10757,440583,2580,440583,440615,left,21,439263,443817,36,Look,32
10758,440616,2581,440616,440648,left,21,439263,443817,36,Look,32
10759,440649,2582,440649,440681,left,21,439263,443817,36,Look,32
10760,440682,2583,440682,440714,left,21,439263,443817,36,Look,32
10761,440715,2584,440715,440747,left,21,439263,443817,36,Look,32
10762,440748,2585,440748,440780,left,21,439263,443817,36,Look,32
10763,440781,2586,440781,440813,left,21,439263,443817,36,Look,32
10764,440814,2587,440814,440846,left,21,439263,443817,36,Look,32
10765,440847,2588,440847,440879,left,21,439263,443817,36,at,32
10766,440880,2589,440880,440912,left,21,439263,443817,36,at,32
10767,440913,2590,440913,440945,left,21,439263,443817,36,at,32
10768,440946,2591,440946,440978,left,21,439263,443817,36,NA,32
10769,440979,2592,440979,441011,left,21,439263,443817,36,NA,32
10770,441012,2593,441012,441044,left,21,439263,443817,36,this,32
10771,441045,2594,441045,441077,left,21,439263,443817,36,this,32
10772,441078,2595,441078,441110,left,21,439263,443817,36,this,32
10773,441111,2596,441111,441143,left,21,439263,443817,36,new,32
10774,441144,2597,441144,441176,left,21,439263,443817,36,new,32
10775,441177,2598,441177,441209,left,21,439263,443817,36,new,32
10776,441210,2599,441210,441242,left,21,439263,443817,36,new,32
10777,441243,2600,441243,441275,left,21,439263,443817,36,new,32
10778,441276,2601,441276,441308,left,21,439263,443817,36,NA,32
10779,441309,2602,441309,441341,left,21,439263,443817,36,NA,32
10780,441342,2603,441342,441374,left,21,439263,443817,36,number,32
10781,441375,2604,441375,441407,notLooking,21,439263,443817,36,number,32
10782,441408,2605,441408,441440,notLooking,21,439263,443817,36,number,32
10783,441441,2606,441441,441473,notLooking,21,439263,443817,36,number,32
10784,441474,2607,441474,441506,notLooking,21,439263,443817,36,number,32
10785,441507,2608,441507,441539,notLooking,21,439263,443817,36,number,32
10786,441540,2609,441540,441572,notLooking,21,439263,443817,36,number,32
10787,441573,2610,441573,441605,notLooking,21,439263,443817,36,number,32
10788,441606,2611,441606,441638,notLooking,21,439263,443817,36,number,32
10789,441639,2612,441639,441671,notLooking,21,439263,443817,36,number,32
10790,441672,2613,441672,441704,notLooking,21,439263,443817,36,number,32
10791,441705,2614,441705,441737,notLooking,21,439263,443817,36,number,32
10792,441738,2615,441738,441770,notLooking,21,439263,443817,36,number,32
10793,441771,2616,441771,441803,notLooking,21,439263,443817,36,number,32
10794,441804,2617,441804,441836,notLooking,21,439263,443817,36,number,32
10795,441837,2618,441837,441869,notLooking,21,439263,443817,36,number,32
10796,441870,2619,441870,441902,notLooking,21,439263,443817,36,number,32
10797,441903,2620,441903,441935,notLooking,21,439263,443817,36,number,32
10798,441936,2621,441936,441968,notLooking,21,439263,443817,36,number,32
10799,441969,2622,441969,442001,notLooking,21,439263,443817,36,number,32
10800,442002,2623,442002,442034,notLooking,21,439263,443817,36,NA,32
10801,442035,2624,442035,442067,notLooking,21,439263,443817,36,NA,32
10802,442068,2625,442068,442100,notLooking,21,439263,443817,36,NA,32
10803,442101,2626,442101,442133,notLooking,21,439263,443817,36,NA,32
10804,442134,2627,442134,442166,notLooking,21,439263,443817,36,NA,32
10805,442167,2628,442167,442199,notLooking,21,439263,443817,36,NA,32
10806,442200,2629,442200,442232,notLooking,21,439263,443817,36,NA,32
10807,442233,2630,442233,442265,notLooking,21,439263,443817,36,NA,32
10808,442266,2631,442266,442298,notLooking,21,439263,443817,36,NA,32
10809,442299,2632,442299,442331,notLooking,21,439263,443817,36,NA,32
10810,442332,2633,442332,442364,notLooking,21,439263,443817,36,NA,32
10811,442365,2634,442365,442397,notLooking,21,439263,443817,36,NA,32
10812,442398,2635,442398,442430,notLooking,21,439263,443817,36,NA,32
10813,442431,2636,442431,442463,notLooking,21,439263,443817,36,NA,32
10814,442464,2637,442464,442496,notLooking,21,439263,443817,36,NA,32
10815,442497,2638,442497,442529,left,21,439263,443817,36,NA,32
10816,442530,2639,442530,442562,left,21,439263,443817,36,NA,32
10817,442563,2640,442563,442595,left,21,439263,443817,36,NA,32
10818,442596,2641,442596,442628,left,21,439263,443817,36,NA,32
10819,442629,2642,442629,442661,left,21,439263,443817,36,NA,32
10820,442662,2643,442662,442694,left,21,439263,443817,36,NA,32
10821,442695,2644,442695,442727,left,21,439263,443817,36,NA,32
10822,442728,2645,442728,442760,left,21,439263,443817,36,NA,32
10823,442761,2646,442761,442793,left,21,439263,443817,36,NA,32
10824,442794,2647,442794,442826,left,21,439263,443817,36,NA,32
10825,442827,2648,442827,442859,left,21,439263,443817,36,NA,32
10826,442860,2649,442860,442892,left,21,439263,443817,36,NA,32
10827,442893,2650,442893,442925,left,21,439263,443817,36,NA,32
10828,442926,2651,442926,442958,left,21,439263,443817,36,NA,32
10829,442959,2652,442959,442991,left,21,439263,443817,36,NA,32
10830,442992,2653,442992,443024,left,21,439263,443817,36,NA,32
10831,443025,2654,443025,443057,left,21,439263,443817,36,NA,32
10832,443058,2655,443058,443090,left,21,439263,443817,36,NA,32
10833,443091,2656,443091,443123,left,21,439263,443817,36,NA,32
10834,443124,2657,443124,443156,left,21,439263,443817,36,NA,32
10835,443157,2658,443157,443189,left,21,439263,443817,36,NA,32
10836,443190,2659,443190,443222,left,21,439263,443817,36,NA,32
10837,443223,2660,443223,443255,left,21,439263,443817,36,NA,32
10838,443256,2661,443256,443288,left,21,439263,443817,36,NA,32
10839,443289,2662,443289,443321,left,21,439263,443817,36,NA,32
10840,443322,2663,443322,443354,left,21,439263,443817,36,NA,32
10841,443355,2664,443355,443387,left,21,439263,443817,36,NA,32
10842,443388,2665,443388,443420,left,21,439263,443817,36,NA,32
10843,443421,2666,443421,443453,left,21,439263,443817,36,NA,32
10844,443454,2667,443454,443486,left,21,439263,443817,36,NA,32
10845,443487,2668,443487,443519,left,21,439263,443817,36,NA,32
10846,443520,2669,443520,443552,left,21,439263,443817,36,NA,32
10847,443553,2670,443553,443585,left,21,439263,443817,36,NA,32
10848,443586,2671,443586,443618,left,21,439263,443817,36,NA,32
10849,443619,2672,443619,443651,left,21,439263,443817,36,NA,32
10850,443652,2673,443652,443684,left,21,439263,443817,36,NA,32
10851,443685,2674,443685,443717,left,21,439263,443817,36,NA,32
10852,443718,2675,443718,443750,left,21,439263,443817,36,NA,32
10853,443751,2676,443751,443783,left,21,439263,443817,36,NA,32
10854,443784,2677,443784,443816,left,21,439263,443817,36,NA,32
11172,454278,2678,454278,454310,middle,22,453453,458007,153,NA,32
11173,454311,2679,454311,454343,middle,22,453453,458007,153,NA,32
11174,454344,2680,454344,454376,middle,22,453453,458007,153,NA,32
11175,454377,2681,454377,454409,middle,22,453453,458007,153,NA,32
11176,454410,2682,454410,454442,left,22,453453,458007,153,NA,32
11177,454443,2683,454443,454475,left,22,453453,458007,153,NA,32
11178,454476,2684,454476,454508,left,22,453453,458007,153,NA,32
11179,454509,2685,454509,454541,left,22,453453,458007,153,NA,32
11180,454542,2686,454542,454574,left,22,453453,458007,153,NA,32
11181,454575,2687,454575,454607,left,22,453453,458007,153,NA,32
11182,454608,2688,454608,454640,left,22,453453,458007,153,NA,32
11183,454641,2689,454641,454673,left,22,453453,458007,153,NA,32
11184,454674,2690,454674,454706,left,22,453453,458007,153,NA,32
11185,454707,2691,454707,454739,left,22,453453,458007,153,NA,32
11186,454740,2692,454740,454772,left,22,453453,458007,153,NA,32
11187,454773,2693,454773,454805,left,22,453453,458007,153,NA,32
11188,454806,2694,454806,454838,left,22,453453,458007,153,Look,32
11189,454839,2695,454839,454871,left,22,453453,458007,153,Look,32
11190,454872,2696,454872,454904,left,22,453453,458007,153,Look,32
11191,454905,2697,454905,454937,left,22,453453,458007,153,Look,32
11192,454938,2698,454938,454970,left,22,453453,458007,153,Look,32
11193,454971,2699,454971,455003,left,22,453453,458007,153,Look,32
11194,455004,2700,455004,455036,left,22,453453,458007,153,Look,32
11195,455037,2701,455037,455069,left,22,453453,458007,153,Look,32
11196,455070,2702,455070,455102,left,22,453453,458007,153,Look,32
11197,455103,2703,455103,455135,left,22,453453,458007,153,Look,32
11198,455136,2704,455136,455168,left,22,453453,458007,153,Look,32
11199,455169,2705,455169,455201,left,22,453453,458007,153,Look,32
11200,455202,2706,455202,455234,left,22,453453,458007,153,Look,32
11201,455235,2707,455235,455267,left,22,453453,458007,153,Look,32
11202,455268,2708,455268,455300,left,22,453453,458007,153,Look,32
11203,455301,2709,455301,455333,left,22,453453,458007,153,NA,32
11204,455334,2710,455334,455366,left,22,453453,458007,153,NA,32
11205,455367,2711,455367,455399,left,22,453453,458007,153,NA,32
11206,455400,2712,455400,455432,left,22,453453,458007,153,NA,32
11207,455433,2713,455433,455465,left,22,453453,458007,153,NA,32
11208,455466,2714,455466,455498,left,22,453453,458007,153,NA,32
11209,455499,2715,455499,455531,left,22,453453,458007,153,NA,32
11210,455532,2716,455532,455564,left,22,453453,458007,153,NA,32
11211,455565,2717,455565,455597,left,22,453453,458007,153,NA,32
11212,455598,2718,455598,455630,left,22,453453,458007,153,NA,32
11213,455631,2719,455631,455663,left,22,453453,458007,153,here,32
11214,455664,2720,455664,455696,left,22,453453,458007,153,here,32
11215,455697,2721,455697,455729,left,22,453453,458007,153,here,32
11216,455730,2722,455730,455762,left,22,453453,458007,153,here,32
11217,455763,2723,455763,455795,left,22,453453,458007,153,here,32
11218,455796,2724,455796,455828,left,22,453453,458007,153,here,32
11219,455829,2724,455829,455861,left,22,453453,458007,153,here,32
11220,455862,2725,455862,455894,left,22,453453,458007,153,here,32
11221,455895,2726,455895,455927,left,22,453453,458007,153,is,32
11222,455928,2727,455928,455960,left,22,453453,458007,153,is,32
11223,455961,2728,455961,455993,left,22,453453,458007,153,a,32
11224,455994,2729,455994,456026,left,22,453453,458007,153,a,32
11225,456027,2730,456027,456059,left,22,453453,458007,153,a,32
11226,456060,2731,456060,456092,left,22,453453,458007,153,NA,32
11227,456093,2732,456093,456125,left,22,453453,458007,153,NA,32
11228,456126,2733,456126,456158,left,22,453453,458007,153,number,32
11229,456159,2734,456159,456191,inBetween,22,453453,458007,153,number,32
11230,456192,2735,456192,456224,left,22,453453,458007,153,number,32
11231,456225,2736,456225,456257,left,22,453453,458007,153,number,32
11232,456258,2737,456258,456290,left,22,453453,458007,153,number,32
11233,456291,2738,456291,456323,left,22,453453,458007,153,number,32
11234,456324,2739,456324,456356,left,22,453453,458007,153,number,32
11235,456357,2740,456357,456389,left,22,453453,458007,153,number,32
11236,456390,2741,456390,456422,left,22,453453,458007,153,number,32
11237,456423,2742,456423,456455,left,22,453453,458007,153,number,32
11238,456456,2743,456456,456488,left,22,453453,458007,153,number,32
11239,456489,2744,456489,456521,left,22,453453,458007,153,number,32
11240,456522,2745,456522,456554,left,22,453453,458007,153,number,32
