frameNumber,time,gazeOnsetTime,gazeOffsetTime,AOI_lable,trialNumber,trialOnset,trialOffset,targetNumber
9896,412170,412170,412202,l,19,411048,415569,67
9897,412203,412203,412235,l,19,411048,415569,67
9898,412236,412236,412268,l,19,411048,415569,67
9899,412269,412269,412301,l,19,411048,415569,67
9900,412302,412302,412334,l,19,411048,415569,67
9901,412335,412335,412367,l,19,411048,415569,67
9902,412368,412368,412400,l,19,411048,415569,67
9903,412401,412401,412433,l,19,411048,415569,67
9904,412434,412434,412466,l,19,411048,415569,67
9905,412467,412467,412499,l,19,411048,415569,67
9906,412500,412500,412532,l,19,411048,415569,67
9907,412533,412533,412565,l,19,411048,415569,67
9908,412566,412566,412598,l,19,411048,415569,67
9909,412599,412599,412631,l,19,411048,415569,67
9910,412632,412632,412664,l,19,411048,415569,67
9911,412665,412665,412697,l,19,411048,415569,67
9912,412698,412698,412730,l,19,411048,415569,67
9913,412731,412731,412763,l,19,411048,415569,67
9914,412764,412764,412796,l,19,411048,415569,67
9915,412797,412797,412829,l,19,411048,415569,67
9916,412830,412830,412862,l,19,411048,415569,67
9917,412863,412863,412895,l,19,411048,415569,67
9918,412896,412896,412928,l,19,411048,415569,67
9919,412929,412929,412961,l,19,411048,415569,67
9920,412962,412962,412994,l,19,411048,415569,67
9921,412995,412995,413027,l,19,411048,415569,67
9922,413028,413028,413060,l,19,411048,415569,67
9923,413061,413061,413093,n,19,411048,415569,67
9924,413094,413094,413126,n,19,411048,415569,67
9925,413127,413127,413159,n,19,411048,415569,67
9926,413160,413160,413192,n,19,411048,415569,67
9927,413193,413193,413225,n,19,411048,415569,67
9928,413226,413226,413258,n,19,411048,415569,67
9929,413259,413259,413291,n,19,411048,415569,67
9930,413292,413292,413324,n,19,411048,415569,67
9931,413325,413325,413357,n,19,411048,415569,67
9932,413358,413358,413390,n,19,411048,415569,67
9933,413391,413391,413423,n,19,411048,415569,67
9934,413424,413424,413456,n,19,411048,415569,67
9935,413457,413457,413489,n,19,411048,415569,67
9936,413490,413490,413522,n,19,411048,415569,67
9937,413523,413523,413555,n,19,411048,415569,67
9938,413556,413556,413588,n,19,411048,415569,67
9939,413589,413589,413621,n,19,411048,415569,67
9940,413622,413622,413654,n,19,411048,415569,67
9941,413655,413655,413687,n,19,411048,415569,67
9942,413688,413688,413720,n,19,411048,415569,67
9943,413721,413721,413753,n,19,411048,415569,67
9944,413754,413754,413786,n,19,411048,415569,67
9945,413787,413787,413819,n,19,411048,415569,67
9946,413820,413820,413852,n,19,411048,415569,67
9947,413853,413853,413885,n,19,411048,415569,67
9948,413886,413886,413918,n,19,411048,415569,67
9949,413919,413919,413951,n,19,411048,415569,67
9950,413952,413952,413984,n,19,411048,415569,67
9951,413985,413985,414017,n,19,411048,415569,67
9952,414018,414018,414050,n,19,411048,415569,67
9953,414051,414051,414083,n,19,411048,415569,67
9954,414084,414084,414116,n,19,411048,415569,67
9955,414117,414117,414149,n,19,411048,415569,67
9956,414150,414150,414182,n,19,411048,415569,67
9957,414183,414183,414215,n,19,411048,415569,67
9958,414216,414216,414248,n,19,411048,415569,67
9959,414249,414249,414281,n,19,411048,415569,67
9960,414282,414282,414314,n,19,411048,415569,67
9961,414315,414315,414347,n,19,411048,415569,67
9962,414348,414348,414380,n,19,411048,415569,67
9963,414381,414381,414413,l,19,411048,415569,67
9964,414414,414414,414446,l,19,411048,415569,67
9965,414447,414447,414479,l,19,411048,415569,67
9966,414480,414480,414512,l,19,411048,415569,67
9967,414513,414513,414545,l,19,411048,415569,67
9968,414546,414546,414578,l,19,411048,415569,67
9969,414579,414579,414611,l,19,411048,415569,67
9970,414612,414612,414644,l,19,411048,415569,67
9971,414645,414645,414677,l,19,411048,415569,67
9972,414678,414678,414710,l,19,411048,415569,67
9973,414711,414711,414743,l,19,411048,415569,67
9974,414744,414744,414776,l,19,411048,415569,67
9975,414777,414777,414809,l,19,411048,415569,67
9976,414810,414810,414842,l,19,411048,415569,67
9977,414843,414843,414875,l,19,411048,415569,67
9978,414876,414876,414908,l,19,411048,415569,67
9979,414909,414909,414941,l,19,411048,415569,67
9980,414942,414942,414974,l,19,411048,415569,67
9981,414975,414975,415007,l,19,411048,415569,67
9982,415008,415008,415040,l,19,411048,415569,67
9983,415041,415041,415073,l,19,411048,415569,67
9984,415074,415074,415106,l,19,411048,415569,67
9985,415107,415107,415139,l,19,411048,415569,67
9986,415140,415140,415172,l,19,411048,415569,67
9987,415173,415173,415205,l,19,411048,415569,67
9988,415206,415206,415238,l,19,411048,415569,67
9989,415239,415239,415271,l,19,411048,415569,67
9990,415272,415272,415304,l,19,411048,415569,67
9991,415305,415305,415337,l,19,411048,415569,67
9992,415338,415338,415370,l,19,411048,415569,67
9993,415371,415371,415403,l,19,411048,415569,67
9994,415404,415404,415436,l,19,411048,415569,67
9995,415437,415437,415469,l,19,411048,415569,67
9996,415470,415470,415502,l,19,411048,415569,67
9997,415503,415503,415535,l,19,411048,415569,67
9998,415536,415536,415568,l,19,411048,415569,67
10271,424545,424545,424577,l,20,424314,428835,27
10272,424578,424578,424610,l,20,424314,428835,27
10273,424611,424611,424643,l,20,424314,428835,27
10274,424644,424644,424676,l,20,424314,428835,27
10275,424677,424677,424709,l,20,424314,428835,27
10276,424710,424710,424742,l,20,424314,428835,27
10277,424743,424743,424775,l,20,424314,428835,27
10278,424776,424776,424808,l,20,424314,428835,27
10279,424809,424809,424841,l,20,424314,428835,27
10280,424842,424842,424874,l,20,424314,428835,27
10281,424875,424875,424907,l,20,424314,428835,27
10282,424908,424908,424940,l,20,424314,428835,27
10283,424941,424941,424973,l,20,424314,428835,27
10284,424974,424974,425006,l,20,424314,428835,27
10285,425007,425007,425039,l,20,424314,428835,27
10286,425040,425040,425072,l,20,424314,428835,27
10287,425073,425073,425105,l,20,424314,428835,27
10288,425106,425106,425138,l,20,424314,428835,27
10289,425139,425139,425171,l,20,424314,428835,27
10290,425172,425172,425204,l,20,424314,428835,27
10291,425205,425205,425237,l,20,424314,428835,27
10292,425238,425238,425270,l,20,424314,428835,27
10293,425271,425271,425303,l,20,424314,428835,27
10294,425304,425304,425336,l,20,424314,428835,27
10295,425337,425337,425369,l,20,424314,428835,27
10296,425370,425370,425402,l,20,424314,428835,27
10297,425403,425403,425435,l,20,424314,428835,27
10298,425436,425436,425468,l,20,424314,428835,27
10299,425469,425469,425501,l,20,424314,428835,27
10300,425502,425502,425534,l,20,424314,428835,27
10301,425535,425535,425567,l,20,424314,428835,27
10302,425568,425568,425600,l,20,424314,428835,27
10303,425601,425601,425633,l,20,424314,428835,27
10304,425634,425634,425666,l,20,424314,428835,27
10305,425667,425667,425699,l,20,424314,428835,27
10306,425700,425700,425732,l,20,424314,428835,27
10307,425733,425733,425765,l,20,424314,428835,27
10308,425766,425766,425798,l,20,424314,428835,27
10309,425799,425799,425831,l,20,424314,428835,27
10310,425832,425832,425864,l,20,424314,428835,27
10311,425865,425865,425897,l,20,424314,428835,27
10312,425898,425898,425930,l,20,424314,428835,27
10313,425931,425931,425963,l,20,424314,428835,27
10314,425964,425964,425996,l,20,424314,428835,27
10315,425997,425997,426029,l,20,424314,428835,27
10316,426030,426030,426062,l,20,424314,428835,27
10317,426063,426063,426095,l,20,424314,428835,27
10318,426096,426096,426128,l,20,424314,428835,27
10319,426129,426129,426161,l,20,424314,428835,27
10320,426162,426162,426194,l,20,424314,428835,27
10321,426195,426195,426227,l,20,424314,428835,27
10322,426228,426228,426260,l,20,424314,428835,27
10323,426261,426261,426293,n,20,424314,428835,27
10324,426294,426294,426326,n,20,424314,428835,27
10325,426327,426327,426359,n,20,424314,428835,27
10326,426360,426360,426392,n,20,424314,428835,27
10327,426393,426393,426425,n,20,424314,428835,27
10328,426426,426426,426458,n,20,424314,428835,27
10329,426459,426459,426491,n,20,424314,428835,27
10330,426492,426492,426524,n,20,424314,428835,27
10331,426525,426525,426557,n,20,424314,428835,27
10332,426558,426558,426590,l,20,424314,428835,27
10333,426591,426591,426623,l,20,424314,428835,27
10334,426624,426624,426656,l,20,424314,428835,27
10335,426657,426657,426689,l,20,424314,428835,27
10336,426690,426690,426722,l,20,424314,428835,27
10337,426723,426723,426755,l,20,424314,428835,27
10338,426756,426756,426788,l,20,424314,428835,27
10339,426789,426789,426821,l,20,424314,428835,27
10340,426822,426822,426854,l,20,424314,428835,27
10341,426855,426855,426887,n,20,424314,428835,27
10342,426888,426888,426920,n,20,424314,428835,27
10343,426921,426921,426953,n,20,424314,428835,27
10344,426954,426954,426986,n,20,424314,428835,27
10345,426987,426987,427019,n,20,424314,428835,27
10346,427020,427020,427052,n,20,424314,428835,27
10347,427053,427053,427085,n,20,424314,428835,27
10348,427086,427086,427118,n,20,424314,428835,27
10349,427119,427119,427151,n,20,424314,428835,27
10350,427152,427152,427184,n,20,424314,428835,27
10351,427185,427185,427217,n,20,424314,428835,27
10352,427218,427218,427250,n,20,424314,428835,27
10353,427251,427251,427283,n,20,424314,428835,27
10354,427284,427284,427316,n,20,424314,428835,27
10355,427317,427317,427349,n,20,424314,428835,27
10356,427350,427350,427382,n,20,424314,428835,27
10357,427383,427383,427415,n,20,424314,428835,27
10358,427416,427416,427448,n,20,424314,428835,27
10359,427449,427449,427481,n,20,424314,428835,27
10360,427482,427482,427514,n,20,424314,428835,27
10361,427515,427515,427547,n,20,424314,428835,27
10362,427548,427548,427580,n,20,424314,428835,27
10363,427581,427581,427613,n,20,424314,428835,27
10364,427614,427614,427646,n,20,424314,428835,27
10365,427647,427647,427679,n,20,424314,428835,27
10366,427680,427680,427712,n,20,424314,428835,27
10367,427713,427713,427745,n,20,424314,428835,27
10368,427746,427746,427778,n,20,424314,428835,27
10369,427779,427779,427811,n,20,424314,428835,27
10370,427812,427812,427844,n,20,424314,428835,27
10371,427845,427845,427877,n,20,424314,428835,27
10372,427878,427878,427910,n,20,424314,428835,27
10373,427911,427911,427943,n,20,424314,428835,27
10374,427944,427944,427976,n,20,424314,428835,27
10375,427977,427977,428009,n,20,424314,428835,27
10376,428010,428010,428042,n,20,424314,428835,27
10377,428043,428043,428075,n,20,424314,428835,27
10378,428076,428076,428108,n,20,424314,428835,27
10379,428109,428109,428141,n,20,424314,428835,27
10380,428142,428142,428174,n,20,424314,428835,27
10381,428175,428175,428207,n,20,424314,428835,27
10382,428208,428208,428240,l,20,424314,428835,27
10383,428241,428241,428273,l,20,424314,428835,27
10384,428274,428274,428306,l,20,424314,428835,27
10385,428307,428307,428339,l,20,424314,428835,27
10386,428340,428340,428372,l,20,424314,428835,27
10387,428373,428373,428405,l,20,424314,428835,27
10388,428406,428406,428438,l,20,424314,428835,27
10389,428439,428439,428471,l,20,424314,428835,27
10390,428472,428472,428504,l,20,424314,428835,27
10391,428505,428505,428537,l,20,424314,428835,27
10392,428538,428538,428570,l,20,424314,428835,27
10393,428571,428571,428603,l,20,424314,428835,27
10394,428604,428604,428636,l,20,424314,428835,27
10395,428637,428637,428669,l,20,424314,428835,27
10396,428670,428670,428702,l,20,424314,428835,27
10397,428703,428703,428735,l,20,424314,428835,27
10398,428736,428736,428768,l,20,424314,428835,27
10399,428769,428769,428801,l,20,424314,428835,27
10735,439857,439857,439889,l,21,439263,443817,36
10736,439890,439890,439922,l,21,439263,443817,36
10737,439923,439923,439955,l,21,439263,443817,36
10738,439956,439956,439988,l,21,439263,443817,36
10739,439989,439989,440021,l,21,439263,443817,36
10740,440022,440022,440054,l,21,439263,443817,36
10741,440055,440055,440087,l,21,439263,443817,36
10742,440088,440088,440120,l,21,439263,443817,36
10743,440121,440121,440153,l,21,439263,443817,36
10744,440154,440154,440186,l,21,439263,443817,36
10745,440187,440187,440219,l,21,439263,443817,36
10746,440220,440220,440252,l,21,439263,443817,36
10747,440253,440253,440285,l,21,439263,443817,36
10748,440286,440286,440318,l,21,439263,443817,36
10749,440319,440319,440351,l,21,439263,443817,36
10750,440352,440352,440384,l,21,439263,443817,36
10751,440385,440385,440417,l,21,439263,443817,36
10752,440418,440418,440450,l,21,439263,443817,36
10753,440451,440451,440483,l,21,439263,443817,36
10754,440484,440484,440516,l,21,439263,443817,36
10755,440517,440517,440549,l,21,439263,443817,36
10756,440550,440550,440582,l,21,439263,443817,36
10757,440583,440583,440615,l,21,439263,443817,36
10758,440616,440616,440648,l,21,439263,443817,36
10759,440649,440649,440681,l,21,439263,443817,36
10760,440682,440682,440714,l,21,439263,443817,36
10761,440715,440715,440747,l,21,439263,443817,36
10762,440748,440748,440780,l,21,439263,443817,36
10763,440781,440781,440813,l,21,439263,443817,36
10764,440814,440814,440846,l,21,439263,443817,36
10765,440847,440847,440879,l,21,439263,443817,36
10766,440880,440880,440912,l,21,439263,443817,36
10767,440913,440913,440945,l,21,439263,443817,36
10768,440946,440946,440978,l,21,439263,443817,36
10769,440979,440979,441011,l,21,439263,443817,36
10770,441012,441012,441044,l,21,439263,443817,36
10771,441045,441045,441077,l,21,439263,443817,36
10772,441078,441078,441110,l,21,439263,443817,36
10773,441111,441111,441143,l,21,439263,443817,36
10774,441144,441144,441176,l,21,439263,443817,36
10775,441177,441177,441209,l,21,439263,443817,36
10776,441210,441210,441242,l,21,439263,443817,36
10777,441243,441243,441275,l,21,439263,443817,36
10778,441276,441276,441308,l,21,439263,443817,36
10779,441309,441309,441341,l,21,439263,443817,36
10780,441342,441342,441374,l,21,439263,443817,36
10781,441375,441375,441407,n,21,439263,443817,36
10782,441408,441408,441440,n,21,439263,443817,36
10783,441441,441441,441473,n,21,439263,443817,36
10784,441474,441474,441506,n,21,439263,443817,36
10785,441507,441507,441539,n,21,439263,443817,36
10786,441540,441540,441572,n,21,439263,443817,36
10787,441573,441573,441605,n,21,439263,443817,36
10788,441606,441606,441638,n,21,439263,443817,36
10789,441639,441639,441671,n,21,439263,443817,36
10790,441672,441672,441704,n,21,439263,443817,36
10791,441705,441705,441737,n,21,439263,443817,36
10792,441738,441738,441770,n,21,439263,443817,36
10793,441771,441771,441803,n,21,439263,443817,36
10794,441804,441804,441836,n,21,439263,443817,36
10795,441837,441837,441869,n,21,439263,443817,36
10796,441870,441870,441902,n,21,439263,443817,36
10797,441903,441903,441935,n,21,439263,443817,36
10798,441936,441936,441968,n,21,439263,443817,36
10799,441969,441969,442001,n,21,439263,443817,36
10800,442002,442002,442034,n,21,439263,443817,36
10801,442035,442035,442067,n,21,439263,443817,36
10802,442068,442068,442100,n,21,439263,443817,36
10803,442101,442101,442133,n,21,439263,443817,36
10804,442134,442134,442166,n,21,439263,443817,36
10805,442167,442167,442199,n,21,439263,443817,36
10806,442200,442200,442232,n,21,439263,443817,36
10807,442233,442233,442265,n,21,439263,443817,36
10808,442266,442266,442298,n,21,439263,443817,36
10809,442299,442299,442331,n,21,439263,443817,36
10810,442332,442332,442364,n,21,439263,443817,36
10811,442365,442365,442397,n,21,439263,443817,36
10812,442398,442398,442430,n,21,439263,443817,36
10813,442431,442431,442463,n,21,439263,443817,36
10814,442464,442464,442496,n,21,439263,443817,36
10815,442497,442497,442529,l,21,439263,443817,36
10816,442530,442530,442562,l,21,439263,443817,36
10817,442563,442563,442595,l,21,439263,443817,36
10818,442596,442596,442628,l,21,439263,443817,36
10819,442629,442629,442661,l,21,439263,443817,36
10820,442662,442662,442694,l,21,439263,443817,36
10821,442695,442695,442727,l,21,439263,443817,36
10822,442728,442728,442760,l,21,439263,443817,36
10823,442761,442761,442793,l,21,439263,443817,36
10824,442794,442794,442826,l,21,439263,443817,36
10825,442827,442827,442859,l,21,439263,443817,36
10826,442860,442860,442892,l,21,439263,443817,36
10827,442893,442893,442925,l,21,439263,443817,36
10828,442926,442926,442958,l,21,439263,443817,36
10829,442959,442959,442991,l,21,439263,443817,36
10830,442992,442992,443024,l,21,439263,443817,36
10831,443025,443025,443057,l,21,439263,443817,36
10832,443058,443058,443090,l,21,439263,443817,36
10833,443091,443091,443123,l,21,439263,443817,36
10834,443124,443124,443156,l,21,439263,443817,36
10835,443157,443157,443189,l,21,439263,443817,36
10836,443190,443190,443222,l,21,439263,443817,36
10837,443223,443223,443255,l,21,439263,443817,36
10838,443256,443256,443288,l,21,439263,443817,36
10839,443289,443289,443321,l,21,439263,443817,36
10840,443322,443322,443354,l,21,439263,443817,36
10841,443355,443355,443387,l,21,439263,443817,36
10842,443388,443388,443420,l,21,439263,443817,36
10843,443421,443421,443453,l,21,439263,443817,36
10844,443454,443454,443486,l,21,439263,443817,36
10845,443487,443487,443519,l,21,439263,443817,36
10846,443520,443520,443552,l,21,439263,443817,36
10847,443553,443553,443585,l,21,439263,443817,36
10848,443586,443586,443618,l,21,439263,443817,36
10849,443619,443619,443651,l,21,439263,443817,36
10850,443652,443652,443684,l,21,439263,443817,36
10851,443685,443685,443717,l,21,439263,443817,36
10852,443718,443718,443750,l,21,439263,443817,36
10853,443751,443751,443783,l,21,439263,443817,36
10854,443784,443784,443816,l,21,439263,443817,36
11172,454278,454278,454310,m,22,453453,458007,153
11173,454311,454311,454343,m,22,453453,458007,153
11174,454344,454344,454376,m,22,453453,458007,153
11175,454377,454377,454409,m,22,453453,458007,153
11176,454410,454410,454442,l,22,453453,458007,153
11177,454443,454443,454475,l,22,453453,458007,153
11178,454476,454476,454508,l,22,453453,458007,153
11179,454509,454509,454541,l,22,453453,458007,153
11180,454542,454542,454574,l,22,453453,458007,153
11181,454575,454575,454607,l,22,453453,458007,153
11182,454608,454608,454640,l,22,453453,458007,153
11183,454641,454641,454673,l,22,453453,458007,153
11184,454674,454674,454706,l,22,453453,458007,153
11185,454707,454707,454739,l,22,453453,458007,153
11186,454740,454740,454772,l,22,453453,458007,153
11187,454773,454773,454805,l,22,453453,458007,153
11188,454806,454806,454838,l,22,453453,458007,153
11189,454839,454839,454871,l,22,453453,458007,153
11190,454872,454872,454904,l,22,453453,458007,153
11191,454905,454905,454937,l,22,453453,458007,153
11192,454938,454938,454970,l,22,453453,458007,153
11193,454971,454971,455003,l,22,453453,458007,153
11194,455004,455004,455036,l,22,453453,458007,153
11195,455037,455037,455069,l,22,453453,458007,153
11196,455070,455070,455102,l,22,453453,458007,153
11197,455103,455103,455135,l,22,453453,458007,153
11198,455136,455136,455168,l,22,453453,458007,153
11199,455169,455169,455201,l,22,453453,458007,153
11200,455202,455202,455234,l,22,453453,458007,153
11201,455235,455235,455267,l,22,453453,458007,153
11202,455268,455268,455300,l,22,453453,458007,153
11203,455301,455301,455333,l,22,453453,458007,153
11204,455334,455334,455366,l,22,453453,458007,153
11205,455367,455367,455399,l,22,453453,458007,153
11206,455400,455400,455432,l,22,453453,458007,153
11207,455433,455433,455465,l,22,453453,458007,153
11208,455466,455466,455498,l,22,453453,458007,153
11209,455499,455499,455531,l,22,453453,458007,153
11210,455532,455532,455564,l,22,453453,458007,153
11211,455565,455565,455597,l,22,453453,458007,153
11212,455598,455598,455630,l,22,453453,458007,153
11213,455631,455631,455663,l,22,453453,458007,153
11214,455664,455664,455696,l,22,453453,458007,153
11215,455697,455697,455729,l,22,453453,458007,153
11216,455730,455730,455762,l,22,453453,458007,153
11217,455763,455763,455795,l,22,453453,458007,153
11218,455796,455796,455861,l,22,453453,458007,153
11219,455829,455796,455861,l,22,453453,458007,153
11220,455862,455862,455894,l,22,453453,458007,153
11221,455895,455895,455927,l,22,453453,458007,153
11222,455928,455928,455960,l,22,453453,458007,153
11223,455961,455961,455993,l,22,453453,458007,153
11224,455994,455994,456026,l,22,453453,458007,153
11225,456027,456027,456059,l,22,453453,458007,153
11226,456060,456060,456092,l,22,453453,458007,153
11227,456093,456093,456125,l,22,453453,458007,153
11228,456126,456126,456158,l,22,453453,458007,153
11229,456159,456159,456191,i,22,453453,458007,153
11230,456192,456192,456224,l,22,453453,458007,153
11231,456225,456225,456257,l,22,453453,458007,153
11232,456258,456258,456290,l,22,453453,458007,153
11233,456291,456291,456323,l,22,453453,458007,153
11234,456324,456324,456356,l,22,453453,458007,153
11235,456357,456357,456389,l,22,453453,458007,153
11236,456390,456390,456422,l,22,453453,458007,153
11237,456423,456423,456455,l,22,453453,458007,153
11238,456456,456456,456488,l,22,453453,458007,153
11239,456489,456489,456521,l,22,453453,458007,153
11240,456522,456522,456554,l,22,453453,458007,153
11241,456555,456555,456587,l,22,453453,458007,153
11242,456588,456588,456620,l,22,453453,458007,153
11243,456621,456621,456653,l,22,453453,458007,153
11244,456654,456654,456686,l,22,453453,458007,153
11245,456687,456687,456719,l,22,453453,458007,153
11246,456720,456720,456752,l,22,453453,458007,153
11247,456753,456753,456785,l,22,453453,458007,153
11248,456786,456786,456818,l,22,453453,458007,153
11249,456819,456819,456851,l,22,453453,458007,153
11250,456852,456852,456884,l,22,453453,458007,153
11251,456885,456885,456917,l,22,453453,458007,153
11252,456918,456918,456950,l,22,453453,458007,153
11253,456951,456951,456983,l,22,453453,458007,153
11254,456984,456984,457016,l,22,453453,458007,153
11255,457017,457017,457049,l,22,453453,458007,153
11256,457050,457050,457082,l,22,453453,458007,153
11257,457083,457083,457115,l,22,453453,458007,153
11258,457116,457116,457148,l,22,453453,458007,153
11259,457149,457149,457181,l,22,453453,458007,153
11260,457182,457182,457214,l,22,453453,458007,153
11261,457215,457215,457247,l,22,453453,458007,153
11262,457248,457248,457280,l,22,453453,458007,153
11263,457281,457281,457313,l,22,453453,458007,153
11264,457314,457314,457346,l,22,453453,458007,153
11265,457347,457347,457379,l,22,453453,458007,153
11266,457380,457380,457412,l,22,453453,458007,153
11267,457413,457413,457445,l,22,453453,458007,153
11268,457446,457446,457478,l,22,453453,458007,153
11269,457479,457479,457511,l,22,453453,458007,153
11270,457512,457512,457544,l,22,453453,458007,153
11271,457545,457545,457577,l,22,453453,458007,153
11272,457578,457578,457610,l,22,453453,458007,153
11273,457611,457611,457643,l,22,453453,458007,153
11274,457644,457644,457676,l,22,453453,458007,153
11275,457677,457677,457709,i,22,453453,458007,153
11276,457710,457710,457742,i,22,453453,458007,153
11277,457743,457743,457775,i,22,453453,458007,153
11278,457776,457776,457808,i,22,453453,458007,153
11279,457809,457809,457841,l,22,453453,458007,153
11280,457842,457842,457874,l,22,453453,458007,153
11281,457875,457875,457907,l,22,453453,458007,153
11282,457908,457908,457940,l,22,453453,458007,153
11283,457941,457941,457973,l,22,453453,458007,153
11284,457974,457974,458006,l,22,453453,458007,153
11604,468534,468534,468566,l,23,468303,472857,596
11605,468567,468567,468599,l,23,468303,472857,596
11606,468600,468600,468632,l,23,468303,472857,596
11607,468633,468633,468665,l,23,468303,472857,596
11608,468666,468666,468698,l,23,468303,472857,596
11609,468699,468699,468731,l,23,468303,472857,596
11610,468732,468732,468764,l,23,468303,472857,596
11611,468765,468765,468797,l,23,468303,472857,596
11612,468798,468798,468830,l,23,468303,472857,596
11613,468831,468831,468863,l,23,468303,472857,596
11614,468864,468864,468896,l,23,468303,472857,596
11615,468897,468897,468929,l,23,468303,472857,596
11616,468930,468930,468962,l,23,468303,472857,596
11617,468963,468963,468995,l,23,468303,472857,596
11618,468996,468996,469028,l,23,468303,472857,596
11619,469029,469029,469061,l,23,468303,472857,596
11620,469062,469062,469094,l,23,468303,472857,596
11621,469095,469095,469127,l,23,468303,472857,596
11622,469128,469128,469160,l,23,468303,472857,596
11623,469161,469161,469193,l,23,468303,472857,596
11624,469194,469194,469226,l,23,468303,472857,596
11625,469227,469227,469259,l,23,468303,472857,596
11626,469260,469260,469292,l,23,468303,472857,596
11627,469293,469293,469325,l,23,468303,472857,596
11628,469326,469326,469358,l,23,468303,472857,596
11629,469359,469359,469391,l,23,468303,472857,596
11630,469392,469392,469424,l,23,468303,472857,596
11631,469425,469425,469457,l,23,468303,472857,596
11632,469458,469458,469490,l,23,468303,472857,596
11633,469491,469491,469523,l,23,468303,472857,596
11634,469524,469524,469556,m,23,468303,472857,596
11635,469557,469557,469589,m,23,468303,472857,596
11636,469590,469590,469622,m,23,468303,472857,596
11637,469623,469623,469655,m,23,468303,472857,596
11638,469656,469656,469688,m,23,468303,472857,596
11639,469689,469689,469721,m,23,468303,472857,596
11640,469722,469722,469754,m,23,468303,472857,596
11641,469755,469755,469787,l,23,468303,472857,596
11642,469788,469788,469820,l,23,468303,472857,596
11643,469821,469821,469853,l,23,468303,472857,596
11644,469854,469854,469886,l,23,468303,472857,596
11645,469887,469887,469919,l,23,468303,472857,596
11646,469920,469920,469952,l,23,468303,472857,596
11647,469953,469953,469985,l,23,468303,472857,596
11648,469986,469986,470018,l,23,468303,472857,596
11649,470019,470019,470051,l,23,468303,472857,596
11650,470052,470052,470084,l,23,468303,472857,596
11651,470085,470085,470117,l,23,468303,472857,596
11652,470118,470118,470150,i,23,468303,472857,596
11653,470151,470151,470183,m,23,468303,472857,596
11654,470184,470184,470216,i,23,468303,472857,596
11655,470217,470217,470249,i,23,468303,472857,596
11656,470250,470250,470282,m,23,468303,472857,596
11657,470283,470283,470315,m,23,468303,472857,596
11658,470316,470316,470348,m,23,468303,472857,596
11659,470349,470349,470381,m,23,468303,472857,596
11660,470382,470382,470414,m,23,468303,472857,596
11661,470415,470415,470447,m,23,468303,472857,596
11662,470448,470448,470480,m,23,468303,472857,596
11663,470481,470481,470513,m,23,468303,472857,596
11664,470514,470514,470546,m,23,468303,472857,596
11665,470547,470547,470579,m,23,468303,472857,596
11666,470580,470580,470612,m,23,468303,472857,596
11667,470613,470613,470645,m,23,468303,472857,596
11668,470646,470646,470678,m,23,468303,472857,596
11669,470679,470679,470711,m,23,468303,472857,596
11670,470712,470712,470744,m,23,468303,472857,596
11671,470745,470745,470777,m,23,468303,472857,596
11672,470778,470778,470810,m,23,468303,472857,596
11673,470811,470811,470843,m,23,468303,472857,596
11674,470844,470844,470876,l,23,468303,472857,596
11675,470877,470877,470942,l,23,468303,472857,596
11676,470910,470877,470942,l,23,468303,472857,596
11677,470943,470943,470975,l,23,468303,472857,596
11678,470976,470976,471008,l,23,468303,472857,596
11679,471009,471009,471041,l,23,468303,472857,596
11680,471042,471042,471074,l,23,468303,472857,596
11681,471075,471075,471107,l,23,468303,472857,596
11682,471108,471108,471140,l,23,468303,472857,596
11683,471141,471141,471173,l,23,468303,472857,596
11684,471174,471174,471206,l,23,468303,472857,596
11685,471207,471207,471239,l,23,468303,472857,596
11686,471240,471240,471272,m,23,468303,472857,596
11687,471273,471273,471305,m,23,468303,472857,596
11688,471306,471306,471338,m,23,468303,472857,596
11689,471339,471339,471371,m,23,468303,472857,596
11690,471372,471372,471404,m,23,468303,472857,596
11691,471405,471405,471437,m,23,468303,472857,596
11692,471438,471438,471470,m,23,468303,472857,596
11693,471471,471471,471503,m,23,468303,472857,596
11694,471504,471504,471536,m,23,468303,472857,596
11695,471537,471537,471569,m,23,468303,472857,596
11696,471570,471570,471602,m,23,468303,472857,596
11697,471603,471603,471635,m,23,468303,472857,596
11698,471636,471636,471668,m,23,468303,472857,596
11699,471669,471669,471701,m,23,468303,472857,596
11700,471702,471702,471734,m,23,468303,472857,596
11701,471735,471735,471767,m,23,468303,472857,596
11702,471768,471768,471800,m,23,468303,472857,596
11703,471801,471801,471833,m,23,468303,472857,596
11704,471834,471834,471866,m,23,468303,472857,596
11705,471867,471867,471899,m,23,468303,472857,596
11706,471900,471900,471932,m,23,468303,472857,596
11707,471933,471933,471965,m,23,468303,472857,596
11708,471966,471966,471998,m,23,468303,472857,596
11709,471999,471999,472031,m,23,468303,472857,596
11710,472032,472032,472064,m,23,468303,472857,596
11711,472065,472065,472097,m,23,468303,472857,596
11712,472098,472098,472130,m,23,468303,472857,596
11713,472131,472131,472163,m,23,468303,472857,596
11714,472164,472164,472196,m,23,468303,472857,596
11715,472197,472197,472229,m,23,468303,472857,596
11716,472230,472230,472262,m,23,468303,472857,596
11717,472263,472263,472295,m,23,468303,472857,596
11718,472296,472296,472328,m,23,468303,472857,596
