"","X","framenum","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration","word_onset","word_offset","word","Adjusted_Word_Onset","Adjusted_Word_Offset","Label_Position","Individual_Gaze_Durations","Adjusted_Gaze_Start","Adjusted_Gaze_End"
"227",227,652,121783,218,121754,121787,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3298,3331
"228",228,653,121816,219,121788,121821,"inbetween",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3332,3365
"229",229,654,121849,220,121822,121855,"inbetween",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3366,3399
"230",230,655,121882,221,121856,121889,"left",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3400,3433
"231",231,656,121915,222,121890,121923,"inbetween",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3434,3467
"232",232,657,121948,223,121924,121957,"inbetween",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3468,3501
"233",233,658,121981,224,121958,121991,"inbetween",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3502,3535
"234",234,659,122014,225,121992,122025,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3536,3569
"235",235,660,122047,226,122026,122059,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3570,3603
"236",236,661,122080,227,122060,122093,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3604,3637
"237",237,662,122113,228,122094,122127,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3638,3671
"238",238,663,122146,229,122128,122161,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3672,3705
"239",239,664,122179,230,122162,122195,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3706,3739
"240",240,665,122212,231,122196,122229,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3740,3773
"241",241,666,122245,232,122230,122263,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3774,3807
"242",242,667,122278,233,122264,122297,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3808,3841
"243",243,668,122311,234,122298,122331,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3842,3875
"244",244,669,122344,235,122332,122365,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3876,3909
"245",245,670,122377,236,122366,122399,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3910,3943
"246",246,671,122410,237,122400,122433,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3944,3977
"247",247,672,122443,238,122434,122467,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,3978,4011
"248",248,673,122476,239,122468,122501,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4012,4045
"249",249,674,122509,240,122502,122535,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4046,4079
"250",250,675,122542,241,122536,122569,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4080,4113
"251",251,676,122575,242,122570,122603,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4114,4147
"252",252,677,122608,243,122604,122637,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4148,4181
"253",253,678,122641,244,122638,122671,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4182,4215
"254",254,679,122674,245,122672,122705,"right",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4216,4249
"255",255,680,122707,246,122706,122739,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4250,4283
"256",256,681,122740,247,122740,122773,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4284,4317
"257",257,682,122773,247,122740,122773,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4284,4317
"258",258,683,122806,248,122774,122807,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4318,4351
"259",259,684,122839,249,122808,122841,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4352,4385
"260",260,685,122872,250,122842,122875,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4386,4419
"261",261,686,122905,251,122876,122909,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4420,4453
"262",262,687,122938,252,122910,122943,"not looking",2,118456,122944,27,4488,NA,NA,NA,NA,NA,NA,33,4454,4487
"263",263,1137,137788,253,137768,137801,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,204,237
"264",264,1138,137821,254,137802,137835,"inbetween",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,238,271
"265",265,1139,137854,255,137836,137869,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,272,305
"266",266,1140,137887,256,137870,137903,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,306,339
"267",267,1141,137920,257,137904,137937,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,340,373
"268",268,1142,137953,258,137938,137971,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,374,407
"269",269,1143,137986,259,137972,138005,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,408,441
"270",270,1144,138019,260,138006,138039,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,442,475
"271",271,1145,138052,261,138040,138073,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,476,509
"272",272,1146,138085,262,138074,138107,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,510,543
"273",273,1147,138118,263,138108,138141,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,544,577
"274",274,1148,138151,264,138142,138175,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,578,611
"275",275,1149,138184,265,138176,138209,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,612,645
"276",276,1150,138217,266,138210,138243,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,646,679
"277",277,1151,138250,267,138244,138277,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,680,713
"278",278,1152,138283,268,138278,138311,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,714,747
"279",279,1153,138316,269,138312,138345,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,748,781
"280",280,1154,138349,270,138346,138379,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,782,815
"281",281,1155,138382,271,138380,138413,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,816,849
"282",282,1156,138415,272,138414,138447,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,850,883
"283",283,1157,138448,273,138448,138481,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,884,917
"284",284,1158,138481,273,138448,138481,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,884,917
"285",285,1159,138514,274,138482,138515,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,918,951
"286",286,1160,138547,275,138516,138549,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,952,985
"287",287,1161,138580,276,138550,138583,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,986,1019
"288",288,1162,138613,277,138584,138617,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,1020,1053
"289",289,1163,138646,278,138618,138651,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,1054,1087
"290",290,1164,138679,279,138652,138685,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,1088,1121
"291",291,1165,138712,280,138686,138719,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,1122,1155
"292",292,1166,138745,281,138720,138753,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,1156,1189
"293",293,1167,138778,282,138754,138787,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,1190,1223
"294",294,1168,138811,283,138788,138821,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,1224,1257
"295",295,1169,138844,284,138822,138855,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,1258,1291
"296",296,1170,138877,285,138856,138889,"middle",3,137564,142120,153,4556,138876,139155,"one",1312,1591,1451.5,33,1292,1325
"297",297,1171,138910,286,138890,138923,"middle",3,137564,142120,153,4556,138876,139155,"one",1312,1591,1451.5,33,1326,1359
"298",298,1172,138943,287,138924,138957,"middle",3,137564,142120,153,4556,138876,139155,"one",1312,1591,1451.5,33,1360,1393
"299",299,1173,138976,288,138958,138991,"middle",3,137564,142120,153,4556,138876,139155,"one",1312,1591,1451.5,33,1394,1427
"300",300,1174,139009,289,138992,139025,"middle",3,137564,142120,153,4556,138876,139155,"one",1312,1591,1451.5,33,1428,1461
"301",301,1175,139042,290,139026,139059,"not looking",3,137564,142120,153,4556,138876,139155,"one",1312,1591,1451.5,33,1462,1495
"302",302,1176,139075,291,139060,139093,"not looking",3,137564,142120,153,4556,138876,139155,"one",1312,1591,1451.5,33,1496,1529
"303",303,1177,139108,292,139094,139127,"not looking",3,137564,142120,153,4556,138876,139155,"one",1312,1591,1451.5,33,1530,1563
"304",304,1178,139141,293,139128,139161,"not looking",3,137564,142120,153,4556,138876,139155,"one",1312,1591,1451.5,33,1564,1597
"305",305,1179,139174,294,139162,139195,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,1598,1631
"306",306,1180,139207,295,139196,139229,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,1632,1665
"307",307,1181,139240,296,139230,139263,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,1666,1699
"308",308,1182,139273,297,139264,139297,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,1700,1733
"309",309,1183,139306,298,139298,139331,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,1734,1767
"310",310,1184,139339,299,139332,139365,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,1768,1801
"311",311,1185,139372,300,139366,139399,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,1802,1835
"312",312,1186,139405,301,139400,139433,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,1836,1869
"313",313,1187,139438,302,139434,139467,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,1870,1903
"314",314,1188,139471,303,139468,139501,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,1904,1937
"315",315,1189,139504,304,139502,139535,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,1938,1971
"316",316,1190,139537,305,139536,139569,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,1972,2005
"317",317,1191,139570,306,139570,139603,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,2006,2039
"318",318,1192,139603,306,139570,139603,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,2006,2039
"319",319,1193,139636,307,139604,139637,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,2040,2073
"320",320,1194,139669,308,139638,139671,"not looking",3,137564,142120,153,4556,139155,139694,"hundred",1591,2130,1860.5,33,2074,2107
"321",321,1195,139702,309,139672,139705,"not looking",3,137564,142120,153,4556,139694,139995,"and",2130,2431,2280.5,33,2108,2141
"322",322,1196,139735,310,139706,139739,"not looking",3,137564,142120,153,4556,139694,139995,"and",2130,2431,2280.5,33,2142,2175
"323",323,1197,139768,311,139740,139773,"not looking",3,137564,142120,153,4556,139694,139995,"and",2130,2431,2280.5,33,2176,2209
"324",324,1198,139801,312,139774,139807,"not looking",3,137564,142120,153,4556,139694,139995,"and",2130,2431,2280.5,33,2210,2243
"325",325,1199,139834,313,139808,139841,"not looking",3,137564,142120,153,4556,139694,139995,"and",2130,2431,2280.5,33,2244,2277
"326",326,1200,139867,314,139842,139875,"not looking",3,137564,142120,153,4556,139694,139995,"and",2130,2431,2280.5,33,2278,2311
"327",327,1201,139900,315,139876,139909,"not looking",3,137564,142120,153,4556,139694,139995,"and",2130,2431,2280.5,33,2312,2345
"328",328,1202,139933,316,139910,139943,"not looking",3,137564,142120,153,4556,139694,139995,"and",2130,2431,2280.5,33,2346,2379
"329",329,1203,139966,317,139944,139977,"not looking",3,137564,142120,153,4556,139694,139995,"and",2130,2431,2280.5,33,2380,2413
"330",330,1204,139999,318,139978,140011,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2414,2447
"331",331,1205,140032,319,140012,140045,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2448,2481
"332",332,1206,140065,320,140046,140079,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2482,2515
"333",333,1207,140098,321,140080,140113,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2516,2549
"334",334,1208,140131,322,140114,140147,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2550,2583
"335",335,1209,140164,323,140148,140181,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2584,2617
"336",336,1210,140197,324,140182,140215,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2618,2651
"337",337,1211,140230,325,140216,140249,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2652,2685
"338",338,1212,140263,326,140250,140283,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2686,2719
"339",339,1213,140296,327,140284,140317,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2720,2753
"340",340,1214,140329,328,140318,140351,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2754,2787
"341",341,1215,140362,329,140352,140385,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2788,2821
"342",342,1216,140395,330,140386,140419,"not looking",3,137564,142120,153,4556,139995,140399,"fifty",2431,2835,2633,33,2822,2855
"343",343,1217,140428,331,140420,140453,"not looking",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,2856,2889
"344",344,1218,140461,332,140454,140487,"not looking",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,2890,2923
"345",345,1219,140494,333,140488,140521,"not looking",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,2924,2957
"346",346,1220,140527,334,140522,140555,"not looking",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,2958,2991
"347",347,1221,140560,335,140556,140589,"not looking",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,2992,3025
"348",348,1222,140593,336,140590,140623,"right",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,3026,3059
"349",349,1223,140626,337,140624,140657,"inbetween",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,3060,3093
"350",350,1224,140659,338,140658,140691,"middle",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,3094,3127
"351",351,1225,140692,339,140692,140725,"middle",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,3128,3161
"352",352,1226,140725,339,140692,140725,"middle",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,3128,3161
"353",353,1227,140758,340,140726,140759,"middle",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,3162,3195
"354",354,1228,140791,341,140760,140793,"middle",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,3196,3229
"355",355,1229,140824,342,140794,140827,"inbetween",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,3230,3263
"356",356,1230,140857,343,140828,140861,"inbetween",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,3264,3297
"357",357,1231,140890,344,140862,140895,"inbetween",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,3298,3331
"358",358,1232,140923,345,140896,140929,"middle",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,3332,3365
"359",359,1233,140956,346,140930,140963,"middle",3,137564,142120,153,4556,140399,140959,"three",2835,3395,3115,33,3366,3399
"360",360,1234,140989,347,140964,140997,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3400,3433
"361",361,1235,141022,348,140998,141031,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3434,3467
"362",362,1236,141055,349,141032,141065,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3468,3501
"363",363,1237,141088,350,141066,141099,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3502,3535
"364",364,1238,141121,351,141100,141133,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3536,3569
"365",365,1239,141154,352,141134,141167,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3570,3603
"366",366,1240,141187,353,141168,141201,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3604,3637
"367",367,1241,141220,354,141202,141235,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3638,3671
"368",368,1242,141253,355,141236,141269,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3672,3705
"369",369,1243,141286,356,141270,141303,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3706,3739
"370",370,1244,141319,357,141304,141337,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3740,3773
"371",371,1245,141352,358,141338,141371,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3774,3807
"372",372,1246,141385,359,141372,141405,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3808,3841
"373",373,1247,141418,360,141406,141439,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3842,3875
"374",374,1248,141451,361,141440,141473,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3876,3909
"375",375,1249,141484,362,141474,141507,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3910,3943
"376",376,1250,141517,363,141508,141541,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3944,3977
"377",377,1251,141550,364,141542,141575,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,3978,4011
"378",378,1252,141583,365,141576,141609,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4012,4045
"379",379,1253,141616,366,141610,141643,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4046,4079
"380",380,1254,141649,367,141644,141677,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4080,4113
"381",381,1255,141682,368,141678,141711,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4114,4147
"382",382,1256,141715,369,141712,141745,"inbetween",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4148,4181
"383",383,1257,141748,370,141746,141779,"inbetween",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4182,4215
"384",384,1258,141781,371,141780,141813,"inbetween",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4216,4249
"385",385,1259,141814,372,141814,141847,"inbetween",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4250,4283
"386",386,1260,141847,372,141814,141847,"inbetween",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4250,4283
"387",387,1261,141880,373,141848,141881,"middle",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4284,4317
"388",388,1262,141913,374,141882,141915,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4318,4351
"389",389,1263,141946,375,141916,141949,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4352,4385
"390",390,1264,141979,376,141950,141983,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4386,4419
"391",391,1265,142012,377,141984,142017,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4420,4453
"392",392,1266,142045,378,142018,142051,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4454,4487
"393",393,1267,142078,379,142052,142085,"right",3,137564,142120,153,4556,NA,NA,NA,NA,NA,NA,33,4488,4521
"394",394,1741,157720,380,157692,157725,"right",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,170,203
"395",395,1742,157753,381,157726,157759,"right",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,204,237
"396",396,1743,157786,382,157760,157793,"right",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,238,271
"397",397,1744,157819,383,157794,157827,"right",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,272,305
"398",398,1745,157852,384,157828,157861,"right",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,306,339
"399",399,1746,157885,385,157862,157895,"right",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,340,373
"400",400,1747,157918,386,157896,157929,"right",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,374,407
"401",401,1748,157951,387,157930,157963,"right",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,408,441
"402",402,1749,157984,388,157964,157997,"right",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,442,475
"403",403,1750,158017,389,157998,158031,"right",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,476,509
"404",404,1751,158050,390,158032,158065,"right",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,510,543
"405",405,1752,158083,391,158066,158099,"right",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,544,577
"406",406,1753,158116,392,158100,158133,"not looking",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,578,611
"407",407,1754,158149,393,158134,158167,"not looking",4,157522,162044,89,4522,NA,NA,NA,NA,NA,NA,33,612,645
