"","nFrame","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration"
"2701",3377,202154,965,202130,202163,"left",8,201110,216953,153,15843
"2702",3378,202187,966,202164,202197,"left",8,201110,216953,153,15843
"2703",3379,202220,967,202198,202231,"left",8,201110,216953,153,15843
"2704",3380,202253,968,202232,202265,"left",8,201110,216953,153,15843
"2705",3381,202286,969,202266,202299,"left",8,201110,216953,153,15843
"2706",3382,202319,970,202300,202333,"left",8,201110,216953,153,15843
"2707",3383,202352,971,202334,202367,"left",8,201110,216953,153,15843
"2708",3384,202385,972,202368,202401,"left",8,201110,216953,153,15843
"2709",3385,202418,973,202402,202435,"left",8,201110,216953,153,15843
"2710",3386,202451,974,202436,202469,"middle",8,201110,216953,153,15843
"2711",3387,202484,975,202470,202503,"middle",8,201110,216953,153,15843
"2712",3388,202517,976,202504,202537,"middle",8,201110,216953,153,15843
"2713",3389,202550,977,202538,202571,"left",8,201110,216953,153,15843
"2714",3390,202583,978,202572,202605,"left",8,201110,216953,153,15843
"2715",3391,202616,979,202606,202639,"left",8,201110,216953,153,15843
"2716",3392,202649,980,202640,202673,"left",8,201110,216953,153,15843
"2717",3393,202682,981,202674,202707,"left",8,201110,216953,153,15843
"2718",3394,202715,982,202708,202741,"left",8,201110,216953,153,15843
"2719",3395,202748,983,202742,202775,"left",8,201110,216953,153,15843
"2720",3396,202781,984,202776,202809,"left",8,201110,216953,153,15843
"2721",3397,202814,985,202810,202843,"left",8,201110,216953,153,15843
"2722",3398,202847,986,202844,202877,"left",8,201110,216953,153,15843
"2723",3399,202880,987,202878,202911,"left",8,201110,216953,153,15843
"2724",3400,202913,988,202912,202945,"left",8,201110,216953,153,15843
"2725",3401,202946,989,202946,202979,"left",8,201110,216953,153,15843
"2726",3402,202979,989,202946,202979,"left",8,201110,216953,153,15843
"2727",3403,203012,990,202980,203013,"left",8,201110,216953,153,15843
"2728",3404,203045,991,203014,203047,"left",8,201110,216953,153,15843
"2729",3405,203078,992,203048,203081,"middle",8,201110,216953,153,15843
"2730",3406,203111,993,203082,203115,"middle",8,201110,216953,153,15843
"2731",3407,203144,994,203116,203149,"left",8,201110,216953,153,15843
"2732",3408,203177,995,203150,203183,"left",8,201110,216953,153,15843
"2733",3409,203210,996,203184,203217,"left",8,201110,216953,153,15843
"2734",3410,203243,997,203218,203251,"left",8,201110,216953,153,15843
"2735",3411,203276,998,203252,203285,"left",8,201110,216953,153,15843
"2736",3412,203309,999,203286,203319,"left",8,201110,216953,153,15843
"2737",3413,203342,1000,203320,203353,"left",8,201110,216953,153,15843
"2738",3414,203375,1001,203354,203387,"left",8,201110,216953,153,15843
"2739",3415,203408,1002,203388,203421,"left",8,201110,216953,153,15843
"2740",3416,203441,1003,203422,203455,"left",8,201110,216953,153,15843
"2741",3417,203474,1004,203456,203489,"left",8,201110,216953,153,15843
"2742",3418,203507,1005,203490,203523,"left",8,201110,216953,153,15843
"2743",3419,203540,1006,203524,203557,"left",8,201110,216953,153,15843
"2744",3420,203573,1007,203558,203591,"left",8,201110,216953,153,15843
"2745",3421,203606,1008,203592,203625,"middle",8,201110,216953,153,15843
"2746",3422,203639,1009,203626,203659,"middle",8,201110,216953,153,15843
"2747",3423,203672,1010,203660,203693,"middle",8,201110,216953,153,15843
"2748",3424,203705,1011,203694,203727,"middle",8,201110,216953,153,15843
"2749",3425,203738,1012,203728,203761,"middle",8,201110,216953,153,15843
"2750",3426,203771,1013,203762,203795,"middle",8,201110,216953,153,15843
"2751",3427,203804,1014,203796,203829,"middle",8,201110,216953,153,15843
"2752",3428,203837,1015,203830,203863,"middle",8,201110,216953,153,15843
"2753",3429,203870,1016,203864,203897,"middle",8,201110,216953,153,15843
"2754",3430,203903,1017,203898,203931,"not looking",8,201110,216953,153,15843
"2755",3431,203936,1018,203932,203965,"not looking",8,201110,216953,153,15843
"2756",3432,203969,1019,203966,203999,"not looking",8,201110,216953,153,15843
"2757",3433,204002,1020,204000,204033,"not looking",8,201110,216953,153,15843
"2758",3434,204035,1021,204034,204067,"not looking",8,201110,216953,153,15843
"2759",3435,204068,1022,204068,204101,"not looking",8,201110,216953,153,15843
"2760",3436,204101,1022,204068,204101,"not looking",8,201110,216953,153,15843
"2761",3437,204134,1023,204102,204135,"not looking",8,201110,216953,153,15843
"2762",3438,204167,1024,204136,204169,"not looking",8,201110,216953,153,15843
"2763",3439,204200,1025,204170,204203,"not looking",8,201110,216953,153,15843
"2764",3440,204233,1026,204204,204237,"not looking",8,201110,216953,153,15843
"2765",3441,204266,1027,204238,204271,"not looking",8,201110,216953,153,15843
"2766",3442,204299,1028,204272,204305,"not looking",8,201110,216953,153,15843
"2767",3443,204332,1029,204306,204339,"not looking",8,201110,216953,153,15843
"2768",3444,204365,1030,204340,204373,"not looking",8,201110,216953,153,15843
"2769",3445,204398,1031,204374,204407,"not looking",8,201110,216953,153,15843
"2770",3446,204431,1032,204408,204441,"not looking",8,201110,216953,153,15843
"2771",3447,204464,1033,204442,204475,"not looking",8,201110,216953,153,15843
"2772",3448,204497,1034,204476,204509,"not looking",8,201110,216953,153,15843
"2773",3449,204530,1035,204510,204543,"not looking",8,201110,216953,153,15843
"2774",3450,204563,1036,204544,204577,"not looking",8,201110,216953,153,15843
"2775",3451,204596,1037,204578,204611,"not looking",8,201110,216953,153,15843
"2776",3452,204629,1038,204612,204645,"not looking",8,201110,216953,153,15843
"2777",3453,204662,1039,204646,204679,"not looking",8,201110,216953,153,15843
"2778",3454,204695,1040,204680,204713,"not looking",8,201110,216953,153,15843
"2779",3455,204728,1041,204714,204747,"not looking",8,201110,216953,153,15843
"2780",3456,204761,1042,204748,204781,"not looking",8,201110,216953,153,15843
"2781",3457,204794,1043,204782,204815,"not looking",8,201110,216953,153,15843
"2782",3458,204827,1044,204816,204849,"not looking",8,201110,216953,153,15843
"2783",3459,204860,1045,204850,204883,"not looking",8,201110,216953,153,15843
"2784",3460,204893,1046,204884,204917,"not looking",8,201110,216953,153,15843
"2785",3461,204926,1047,204918,204951,"not looking",8,201110,216953,153,15843
"2786",3462,204959,1048,204952,204985,"not looking",8,201110,216953,153,15843
"2787",3463,204992,1049,204986,205019,"not looking",8,201110,216953,153,15843
"2788",3464,205025,1050,205020,205053,"not looking",8,201110,216953,153,15843
"2789",3465,205058,1051,205054,205087,"not looking",8,201110,216953,153,15843
"2790",3466,205091,1052,205088,205121,"not looking",8,201110,216953,153,15843
"2791",3467,205124,1053,205122,205155,"not looking",8,201110,216953,153,15843
"2792",3468,205157,1054,205156,205189,"not looking",8,201110,216953,153,15843
"2793",3469,205190,1055,205190,205223,"not looking",8,201110,216953,153,15843
"2794",3470,205223,1055,205190,205223,"not looking",8,201110,216953,153,15843
"2795",3471,205256,1056,205224,205257,"not looking",8,201110,216953,153,15843
"2796",3472,205289,1057,205258,205291,"not looking",8,201110,216953,153,15843
"2797",3473,205322,1058,205292,205325,"not looking",8,201110,216953,153,15843
"2798",3474,205355,1059,205326,205359,"not looking",8,201110,216953,153,15843
"2799",3475,205388,1060,205360,205393,"not looking",8,201110,216953,153,15843
"2800",3476,205421,1061,205394,205427,"not looking",8,201110,216953,153,15843
"2801",3477,205454,1062,205428,205461,"not looking",8,201110,216953,153,15843
"2802",3478,205487,1063,205462,205495,"not looking",8,201110,216953,153,15843
"2803",3479,205520,1064,205496,205529,"not looking",8,201110,216953,153,15843
"2804",3480,205553,1065,205530,205563,"not looking",8,201110,216953,153,15843
"2805",3481,205586,1066,205564,205597,"not looking",8,201110,216953,153,15843
"2806",3482,205619,1067,205598,205631,"not looking",8,201110,216953,153,15843
"2807",3483,205652,NA,NA,NA,"",8,201110,216953,153,15843
"2808",3484,205685,NA,NA,NA,"",8,201110,216953,153,15843
"2809",3485,205718,NA,NA,NA,"",8,201110,216953,153,15843
"2810",3486,205751,NA,NA,NA,"",8,201110,216953,153,15843
"2811",3487,205784,NA,NA,NA,"",8,201110,216953,153,15843
"2812",3488,205817,NA,NA,NA,"",8,201110,216953,153,15843
"2813",3489,205850,NA,NA,NA,"",8,201110,216953,153,15843
"2814",3490,205883,NA,NA,NA,"",8,201110,216953,153,15843
"2815",3491,205916,NA,NA,NA,"",8,201110,216953,153,15843
"2816",3492,205949,NA,NA,NA,"",8,201110,216953,153,15843
"2817",3493,205982,NA,NA,NA,"",8,201110,216953,153,15843
"2818",3494,206015,NA,NA,NA,"",8,201110,216953,153,15843
"2819",3495,206048,NA,NA,NA,"",8,201110,216953,153,15843
"2820",3496,206081,NA,NA,NA,"",8,201110,216953,153,15843
"2821",3497,206114,NA,NA,NA,"",8,201110,216953,153,15843
"2822",3498,206147,NA,NA,NA,"",8,201110,216953,153,15843
"2823",3499,206180,NA,NA,NA,"",8,201110,216953,153,15843
"2824",3500,206213,NA,NA,NA,"",8,201110,216953,153,15843
"2825",3501,206246,NA,NA,NA,"",8,201110,216953,153,15843
"2826",3502,206279,NA,NA,NA,"",8,201110,216953,153,15843
"2827",3503,206312,NA,NA,NA,"",8,201110,216953,153,15843
"2828",3504,206345,NA,NA,NA,"",8,201110,216953,153,15843
"2829",3505,206378,NA,NA,NA,"",8,201110,216953,153,15843
"2830",3506,206411,NA,NA,NA,"",8,201110,216953,153,15843
"2831",3507,206444,NA,NA,NA,"",8,201110,216953,153,15843
"2832",3508,206477,NA,NA,NA,"",8,201110,216953,153,15843
"2833",3509,206510,NA,NA,NA,"",8,201110,216953,153,15843
"2834",3510,206543,NA,NA,NA,"",8,201110,216953,153,15843
"2835",3511,206576,NA,NA,NA,"",8,201110,216953,153,15843
"2836",3512,206609,NA,NA,NA,"",8,201110,216953,153,15843
"2837",3513,206642,NA,NA,NA,"",8,201110,216953,153,15843
"2838",3514,206675,NA,NA,NA,"",8,201110,216953,153,15843
"2839",3515,206708,NA,NA,NA,"",8,201110,216953,153,15843
"2840",3516,206741,NA,NA,NA,"",8,201110,216953,153,15843
"2841",3517,206774,NA,NA,NA,"",8,201110,216953,153,15843
"2842",3518,206807,NA,NA,NA,"",8,201110,216953,153,15843
"2843",3519,206840,NA,NA,NA,"",8,201110,216953,153,15843
"2844",3520,206873,NA,NA,NA,"",8,201110,216953,153,15843
"2845",3521,206906,NA,NA,NA,"",8,201110,216953,153,15843
"2846",3522,206939,NA,NA,NA,"",8,201110,216953,153,15843
"2847",3523,206972,NA,NA,NA,"",8,201110,216953,153,15843
"2848",3524,207005,NA,NA,NA,"",8,201110,216953,153,15843
"2849",3525,207038,NA,NA,NA,"",8,201110,216953,153,15843
"2850",3526,207071,NA,NA,NA,"",8,201110,216953,153,15843
"2851",3527,207104,NA,NA,NA,"",8,201110,216953,153,15843
"2852",3528,207137,NA,NA,NA,"",8,201110,216953,153,15843
"2853",3529,207170,NA,NA,NA,"",8,201110,216953,153,15843
"2854",3530,207203,NA,NA,NA,"",8,201110,216953,153,15843
"2855",3531,207236,NA,NA,NA,"",8,201110,216953,153,15843
"2856",3532,207269,NA,NA,NA,"",8,201110,216953,153,15843
"2857",3533,207302,NA,NA,NA,"",8,201110,216953,153,15843
"2858",3534,207335,NA,NA,NA,"",8,201110,216953,153,15843
"2859",3535,207368,NA,NA,NA,"",8,201110,216953,153,15843
"2860",3536,207401,NA,NA,NA,"",8,201110,216953,153,15843
"2861",3537,207434,NA,NA,NA,"",8,201110,216953,153,15843
"2862",3538,207467,NA,NA,NA,"",8,201110,216953,153,15843
"2863",3539,207500,NA,NA,NA,"",8,201110,216953,153,15843
"2864",3540,207533,NA,NA,NA,"",8,201110,216953,153,15843
"2865",3541,207566,NA,NA,NA,"",8,201110,216953,153,15843
"2866",3542,207599,NA,NA,NA,"",8,201110,216953,153,15843
"2867",3543,207632,NA,NA,NA,"",8,201110,216953,153,15843
"2868",3544,207665,NA,NA,NA,"",8,201110,216953,153,15843
"2869",3545,207698,NA,NA,NA,"",8,201110,216953,153,15843
"2870",3546,207731,NA,NA,NA,"",8,201110,216953,153,15843
"2871",3547,207764,NA,NA,NA,"",8,201110,216953,153,15843
"2872",3548,207797,NA,NA,NA,"",8,201110,216953,153,15843
"2873",3549,207830,NA,NA,NA,"",8,201110,216953,153,15843
"2874",3550,207863,NA,NA,NA,"",8,201110,216953,153,15843
"2875",3551,207896,NA,NA,NA,"",8,201110,216953,153,15843
"2876",3552,207929,NA,NA,NA,"",8,201110,216953,153,15843
"2877",3553,207962,NA,NA,NA,"",8,201110,216953,153,15843
"2878",3554,207995,NA,NA,NA,"",8,201110,216953,153,15843
"2879",3555,208028,NA,NA,NA,"",8,201110,216953,153,15843
"2880",3556,208061,NA,NA,NA,"",8,201110,216953,153,15843
"2881",3557,208094,NA,NA,NA,"",8,201110,216953,153,15843
"2882",3558,208127,NA,NA,NA,"",8,201110,216953,153,15843
"2883",3559,208160,NA,NA,NA,"",8,201110,216953,153,15843
"2884",3560,208193,NA,NA,NA,"",8,201110,216953,153,15843
"2885",3561,208226,NA,NA,NA,"",8,201110,216953,153,15843
"2886",3562,208259,NA,NA,NA,"",8,201110,216953,153,15843
"2887",3563,208292,NA,NA,NA,"",8,201110,216953,153,15843
"2888",3564,208325,NA,NA,NA,"",8,201110,216953,153,15843
"2889",3565,208358,NA,NA,NA,"",8,201110,216953,153,15843
"2890",3566,208391,NA,NA,NA,"",8,201110,216953,153,15843
"2891",3567,208424,NA,NA,NA,"",8,201110,216953,153,15843
"2892",3568,208457,NA,NA,NA,"",8,201110,216953,153,15843
"2893",3569,208490,NA,NA,NA,"",8,201110,216953,153,15843
"2894",3570,208523,NA,NA,NA,"",8,201110,216953,153,15843
"2895",3571,208556,NA,NA,NA,"",8,201110,216953,153,15843
"2896",3572,208589,NA,NA,NA,"",8,201110,216953,153,15843
"2897",3573,208622,NA,NA,NA,"",8,201110,216953,153,15843
"2898",3574,208655,NA,NA,NA,"",8,201110,216953,153,15843
"2899",3575,208688,NA,NA,NA,"",8,201110,216953,153,15843
"2900",3576,208721,NA,NA,NA,"",8,201110,216953,153,15843
"2901",3577,208754,NA,NA,NA,"",8,201110,216953,153,15843
"2902",3578,208787,NA,NA,NA,"",8,201110,216953,153,15843
"2903",3579,208820,NA,NA,NA,"",8,201110,216953,153,15843
"2904",3580,208853,NA,NA,NA,"",8,201110,216953,153,15843
"2905",3581,208886,NA,NA,NA,"",8,201110,216953,153,15843
"2906",3582,208919,NA,NA,NA,"",8,201110,216953,153,15843
"2907",3583,208952,NA,NA,NA,"",8,201110,216953,153,15843
"2908",3584,208985,NA,NA,NA,"",8,201110,216953,153,15843
"2909",3585,209018,NA,NA,NA,"",8,201110,216953,153,15843
"2910",3586,209051,NA,NA,NA,"",8,201110,216953,153,15843
"2911",3587,209084,NA,NA,NA,"",8,201110,216953,153,15843
"2912",3588,209117,NA,NA,NA,"",8,201110,216953,153,15843
"2913",3589,209150,NA,NA,NA,"",8,201110,216953,153,15843
"2914",3590,209183,NA,NA,NA,"",8,201110,216953,153,15843
"2915",3591,209216,NA,NA,NA,"",8,201110,216953,153,15843
"2916",3592,209249,NA,NA,NA,"",8,201110,216953,153,15843
"2917",3593,209282,NA,NA,NA,"",8,201110,216953,153,15843
"2918",3594,209315,NA,NA,NA,"",8,201110,216953,153,15843
"2919",3595,209348,NA,NA,NA,"",8,201110,216953,153,15843
"2920",3596,209381,NA,NA,NA,"",8,201110,216953,153,15843
"2921",3597,209414,NA,NA,NA,"",8,201110,216953,153,15843
"2922",3598,209447,NA,NA,NA,"",8,201110,216953,153,15843
"2923",3599,209480,NA,NA,NA,"",8,201110,216953,153,15843
"2924",3600,209513,NA,NA,NA,"",8,201110,216953,153,15843
"2925",3601,209546,NA,NA,NA,"",8,201110,216953,153,15843
"2926",3602,209579,NA,NA,NA,"",8,201110,216953,153,15843
"2927",3603,209612,NA,NA,NA,"",8,201110,216953,153,15843
"2928",3604,209645,NA,NA,NA,"",8,201110,216953,153,15843
"2929",3605,209678,NA,NA,NA,"",8,201110,216953,153,15843
"2930",3606,209711,NA,NA,NA,"",8,201110,216953,153,15843
"2931",3607,209744,NA,NA,NA,"",8,201110,216953,153,15843
"2932",3608,209777,NA,NA,NA,"",8,201110,216953,153,15843
"2933",3609,209810,NA,NA,NA,"",8,201110,216953,153,15843
"2934",3610,209843,NA,NA,NA,"",8,201110,216953,153,15843
"2935",3611,209876,NA,NA,NA,"",8,201110,216953,153,15843
"2936",3612,209909,NA,NA,NA,"",8,201110,216953,153,15843
"2937",3613,209942,NA,NA,NA,"",8,201110,216953,153,15843
"2938",3614,209975,NA,NA,NA,"",8,201110,216953,153,15843
"2939",3615,210008,NA,NA,NA,"",8,201110,216953,153,15843
"2940",3616,210041,NA,NA,NA,"",8,201110,216953,153,15843
"2941",3617,210074,NA,NA,NA,"",8,201110,216953,153,15843
"2942",3618,210107,NA,NA,NA,"",8,201110,216953,153,15843
"2943",3619,210140,NA,NA,NA,"",8,201110,216953,153,15843
"2944",3620,210173,NA,NA,NA,"",8,201110,216953,153,15843
"2945",3621,210206,NA,NA,NA,"",8,201110,216953,153,15843
"2946",3622,210239,NA,NA,NA,"",8,201110,216953,153,15843
"2947",3623,210272,NA,NA,NA,"",8,201110,216953,153,15843
"2948",3624,210305,NA,NA,NA,"",8,201110,216953,153,15843
"2949",3625,210338,NA,NA,NA,"",8,201110,216953,153,15843
"2950",3626,210371,NA,NA,NA,"",8,201110,216953,153,15843
"2951",3627,210404,NA,NA,NA,"",8,201110,216953,153,15843
"2952",3628,210437,NA,NA,NA,"",8,201110,216953,153,15843
"2953",3629,210470,NA,NA,NA,"",8,201110,216953,153,15843
"2954",3630,210503,NA,NA,NA,"",8,201110,216953,153,15843
"2955",3631,210536,NA,NA,NA,"",8,201110,216953,153,15843
"2956",3632,210569,NA,NA,NA,"",8,201110,216953,153,15843
"2957",3633,210602,NA,NA,NA,"",8,201110,216953,153,15843
"2958",3634,210635,NA,NA,NA,"",8,201110,216953,153,15843
"2959",3635,210668,NA,NA,NA,"",8,201110,216953,153,15843
"2960",3636,210701,NA,NA,NA,"",8,201110,216953,153,15843
"2961",3637,210734,NA,NA,NA,"",8,201110,216953,153,15843
"2962",3638,210767,NA,NA,NA,"",8,201110,216953,153,15843
"2963",3639,210800,NA,NA,NA,"",8,201110,216953,153,15843
"2964",3640,210833,NA,NA,NA,"",8,201110,216953,153,15843
"2965",3641,210866,NA,NA,NA,"",8,201110,216953,153,15843
"2966",3642,210899,NA,NA,NA,"",8,201110,216953,153,15843
"2967",3643,210932,NA,NA,NA,"",8,201110,216953,153,15843
"2968",3644,210965,NA,NA,NA,"",8,201110,216953,153,15843
"2969",3645,210998,NA,NA,NA,"",8,201110,216953,153,15843
"2970",3646,211031,NA,NA,NA,"",8,201110,216953,153,15843
"2971",3647,211064,NA,NA,NA,"",8,201110,216953,153,15843
"2972",3648,211097,NA,NA,NA,"",8,201110,216953,153,15843
"2973",3649,211130,NA,NA,NA,"",8,201110,216953,153,15843
"2974",3650,211163,NA,NA,NA,"",8,201110,216953,153,15843
"2975",3651,211196,NA,NA,NA,"",8,201110,216953,153,15843
"2976",3652,211229,NA,NA,NA,"",8,201110,216953,153,15843
"2977",3653,211262,NA,NA,NA,"",8,201110,216953,153,15843
"2978",3654,211295,NA,NA,NA,"",8,201110,216953,153,15843
"2979",3655,211328,NA,NA,NA,"",8,201110,216953,153,15843
"2980",3656,211361,NA,NA,NA,"",8,201110,216953,153,15843
"2981",3657,211394,NA,NA,NA,"",8,201110,216953,153,15843
"2982",3658,211427,NA,NA,NA,"",8,201110,216953,153,15843
"2983",3659,211460,NA,NA,NA,"",8,201110,216953,153,15843
"2984",3660,211493,NA,NA,NA,"",8,201110,216953,153,15843
"2985",3661,211526,NA,NA,NA,"",8,201110,216953,153,15843
"2986",3662,211559,NA,NA,NA,"",8,201110,216953,153,15843
"2987",3663,211592,NA,NA,NA,"",8,201110,216953,153,15843
"2988",3664,211625,NA,NA,NA,"",8,201110,216953,153,15843
"2989",3665,211658,NA,NA,NA,"",8,201110,216953,153,15843
"2990",3666,211691,NA,NA,NA,"",8,201110,216953,153,15843
"2991",3667,211724,NA,NA,NA,"",8,201110,216953,153,15843
"2992",3668,211757,NA,NA,NA,"",8,201110,216953,153,15843
"2993",3669,211790,NA,NA,NA,"",8,201110,216953,153,15843
"2994",3670,211823,NA,NA,NA,"",8,201110,216953,153,15843
"2995",3671,211856,NA,NA,NA,"",8,201110,216953,153,15843
"2996",3672,211889,NA,NA,NA,"",8,201110,216953,153,15843
"2997",3673,211922,NA,NA,NA,"",8,201110,216953,153,15843
"2998",3674,211955,NA,NA,NA,"",8,201110,216953,153,15843
"2999",3675,211988,NA,NA,NA,"",8,201110,216953,153,15843
"3000",3676,212021,NA,NA,NA,"",8,201110,216953,153,15843
"3001",3677,212054,NA,NA,NA,"",8,201110,216953,153,15843
"3002",3678,212087,NA,NA,NA,"",8,201110,216953,153,15843
"3003",3679,212120,NA,NA,NA,"",8,201110,216953,153,15843
"3004",3680,212153,NA,NA,NA,"",8,201110,216953,153,15843
"3005",3681,212186,NA,NA,NA,"",8,201110,216953,153,15843
"3006",3682,212219,NA,NA,NA,"",8,201110,216953,153,15843
"3007",3683,212252,NA,NA,NA,"",8,201110,216953,153,15843
"3008",3684,212285,NA,NA,NA,"",8,201110,216953,153,15843
"3009",3685,212318,NA,NA,NA,"",8,201110,216953,153,15843
"3010",3686,212351,NA,NA,NA,"",8,201110,216953,153,15843
"3011",3687,212384,NA,NA,NA,"",8,201110,216953,153,15843
